year reset dt,year reset,year,temp c,anom c,modern anom c,modern temp c,temp c resample 1000Y
801197,801197,-18691,-63.84999999999997,,,,
801203,801203,-18685,,-9.65,,,
801238,801238,-18650,-64.44999999999999,,,,
801251,801251,-18637,,-9.49,,,
801279,801279,-18609,-63.34999999999997,,,,
801297,801297,-18591,,-9.31,,,
801320,801320,-18568,-64.04999999999998,,,,
801342,801342,-18546,,-8.83,,,
801361,801361,-18527,-63.64999999999998,,,,
801388,801388,-18500,,-8.92,,,
801405,801405,-18483,-64.04999999999998,,,,
801437,801437,-18451,,-10.18,,,
801448,801448,-18440,-64.44999999999999,,,,
801486,801486,-18402,,-9.72,,,
801491,801491,-18397,-65.04999999999998,,,,
801532,801532,-18356,-64.14999999999998,,,,
801534,801534,-18354,,-9.69,,,
801573,801573,-18315,-63.14999999999998,,,,
801581,801581,-18307,,-9.53,,,
801614,801614,-18274,-63.44999999999999,,,,
801628,801628,-18260,,-9.22,,,
801657,801657,-18231,-63.54999999999998,,,,
801675,801675,-18213,,-9.79,,,
801700,801700,-18188,-64.54999999999998,,,,
801720,801720,-18168,,-8.71,,,
801744,801744,-18144,-64.84999999999997,,,,
801766,801766,-18122,,-9.46,,,
801788,801788,-18100,-64.04999999999998,,,,
801812,801812,-18076,,-9.04,,,
801832,801832,-18056,-64.84999999999997,,,,
801859,801859,-18029,,-9.4,,,
801877,801877,-18011,-64.24999999999997,,,,
801907,801907,-17981,,-9.81,,,
801920,801920,-17968,-64.34999999999997,,,,
801957,801957,-17931,,-10.43,,,
801964,801964,-17924,-63.74999999999997,,,,
802004,802004,-17884,,-9.51,,,
802008,802008,-17880,-64.54999999999998,,,,
802048,802048,-17840,,-8.53,,,
802049,802049,-17839,-63.54999999999998,,,,
802090,802090,-17798,-64.14999999999998,,,,
802092,802092,-17796,,-8.84,,,
802131,802131,-17757,-62.44999999999999,,,,
802138,802138,-17750,,-8.94,,,
802173,802173,-17715,-63.94999999999999,,,,
802186,802186,-17702,,-9.93,,,
802216,802216,-17672,-64.14999999999998,,,,
802235,802235,-17653,,-10.19,,,
802258,802258,-17630,-63.14999999999998,,,,
802283,802283,-17605,,-9.37,,,
802303,802303,-17585,-64.54999999999998,,,,
802332,802332,-17556,,-10.19,,,
802347,802347,-17541,-65.04999999999998,,,,
802380,802380,-17508,,-9.62,,,
802391,802391,-17497,-63.04999999999998,,,,
802427,802427,-17461,,-9.75,,,
802435,802435,-17453,-63.94999999999999,,,,
802473,802473,-17415,,-9.16,,,
802479,802479,-17409,-64.74999999999997,,,,
802521,802521,-17367,,-9.96,,,
802523,802523,-17365,-63.44999999999999,,,,
802566,802566,-17322,,-8.91,,,
802567,802567,-17321,-64.34999999999997,,,,
802610,802610,-17278,-63.64999999999998,,,,
802612,802612,-17276,,-9.55,,,
802653,802653,-17235,,-7.81,,,
802654,802654,-17234,-63.94999999999999,,,,
802698,802698,-17190,-64.24999999999997,,,,
802699,802699,-17189,,-9.34,,,
802742,802742,-17146,-63.84999999999997,,,,
802745,802745,-17143,,-9.54,,,
802787,802787,-17101,-64.54999999999998,,,,
802789,802789,-17099,,-8.52,,,
802829,802829,-17059,-63.14999999999998,,,,
802837,802837,-17051,,-9.89,,,
802871,802871,-17017,-63.84999999999997,,,,
802885,802885,-17003,,-10.43,,,
802914,802914,-16974,-63.34999999999997,,,,
802930,802930,-16958,,-8.44,,,
802959,802959,-16929,-64.94999999999999,,,,
802976,802976,-16912,,-9.34,,,
803005,803005,-16883,-64.04999999999998,,,,
803023,803023,-16865,,-10.12,,,
803051,803051,-16837,-64.14999999999998,,,,
803069,803069,-16819,,-8.84,,,
803095,803095,-16793,-63.94999999999999,,,,
803115,803115,-16773,,-9.69,,,
803140,803140,-16748,-64.04999999999998,,,,
803160,803160,-16728,,-9.02,,,
803184,803184,-16704,-64.04999999999998,,,,
803206,803206,-16682,,-9.36,,,
803228,803228,-16660,-63.84999999999997,,,,
803252,803252,-16636,,-9.61,,,
803272,803272,-16616,-63.54999999999998,,,,
803298,803298,-16590,,-9.21,,,
803315,803315,-16573,-63.84999999999997,,,,
803345,803345,-16543,,-9.92,,,
803361,803361,-16527,-63.84999999999997,,,,
803389,803389,-16499,,-8.56,,,
803407,803407,-16481,-64.24999999999997,,,,
803433,803433,-16455,,-9.26,,,
803452,803452,-16436,-64.44999999999999,,,,
803477,803477,-16411,,-8.67,,,
803497,803497,-16391,-64.14999999999998,,,,
803526,803526,-16362,,-10.35,,,
803541,803541,-16347,-63.44999999999999,,,,
803572,803572,-16316,,-9.4,,,
803586,803586,-16302,-63.54999999999998,,,,
803619,803619,-16269,,-9.51,,,
803629,803629,-16259,-64.34999999999997,,,,
803664,803664,-16224,,-9.36,,,
803673,803673,-16215,-63.54999999999998,,,,
803710,803710,-16178,,-9.41,,,
803716,803716,-16172,-62.74999999999997,,,,
803756,803756,-16132,,-9.45,,,
803763,803763,-16125,-64.34999999999997,,,,
803801,803801,-16087,,-9.18,,,
803810,803810,-16078,-64.14999999999998,,,,
803845,803845,-16043,,-8.94,,,
803856,803856,-16032,-64.14999999999998,,,,
803889,803889,-15999,,-9.25,,,
803901,803901,-15987,-64.14999999999998,,,,
803935,803935,-15953,,-9.21,,,
803946,803946,-15942,-63.74999999999997,,,,
803981,803981,-15907,,-9.64,,,
803990,803990,-15898,-63.04999999999998,,,,
804028,804028,-15860,,-9.82,,,
804034,804034,-15854,-63.74999999999997,,,,
804074,804074,-15814,,-9.54,,,
804077,804077,-15811,-63.04999999999998,,,,
804118,804118,-15770,,-8.87,,,
804121,804121,-15767,-63.14999999999998,,,,
804162,804162,-15726,,-8.9,,,
804163,804163,-15725,-64.04999999999998,,,,
804206,804206,-15682,-62.04999999999998,,,,
804208,804208,-15680,,-9.74,,,
804248,804248,-15640,-63.24999999999997,,,,
804252,804252,-15636,,-8.97,,,
804289,804289,-15599,-62.04999999999998,,,,
804293,804293,-15595,,-8.13,,,
804329,804329,-15559,-63.04999999999998,,,,
804339,804339,-15549,,-9.7,,,
804370,804370,-15518,-62.44999999999999,,,,
804385,804385,-15503,,-9.47,,,
804412,804412,-15476,-62.34999999999997,,,,
804431,804431,-15457,,-9.47,,,
804455,804455,-15433,-63.64999999999998,,,,
804477,804477,-15411,,-9.54,,,
804498,804498,-15390,-62.84999999999997,,,,
804520,804520,-15368,,-9.08,,,
804539,804539,-15349,-62.74999999999997,,,,
804563,804563,-15325,,-8.39,,,
804581,804581,-15307,-62.84999999999997,,,,
804605,804605,-15283,,-9.11,,,
804623,804623,-15265,-62.04999999999998,,,,
804648,804648,-15240,,-8.4,,,
804662,804662,-15226,-63.44999999999999,,,,
804690,804690,-15198,,-8.5,,,
804702,804702,-15186,-61.44999999999999,,,,
804733,804733,-15155,,-9.37,,,
804741,804741,-15147,-61.74999999999997,,,,
804772,804772,-15116,,-7.4,,,
804781,804781,-15107,-62.04999999999998,,,,
804813,804813,-15075,,-8.66,,,
804820,804820,-15068,-61.64999999999998,,,,
804852,804852,-15036,,-7.38,,,
804860,804860,-15028,-62.74999999999997,,,,
804891,804891,-14997,,-8.38,,,
804897,804897,-14991,-61.54999999999998,,,,
804931,804931,-14957,,-7.8,,,
804935,804935,-14953,-61.34999999999997,,,,
804971,804971,-14917,,-7.74,,,
804972,804972,-14916,-61.44999999999999,,,,
805009,805009,-14879,-61.44999999999999,,,,
805013,805013,-14875,,-9.0,,,
805045,805045,-14843,-60.74999999999997,,,,
805054,805054,-14834,,-8.23,,,
805081,805081,-14807,-61.04999999999998,,,,
805094,805094,-14794,,-8.11,,,
805117,805117,-14771,-62.04999999999998,,,,
805133,805133,-14755,,-8.21,,,
805154,805154,-14734,-60.84999999999997,,,,
805173,805173,-14715,,-7.37,,,
805190,805190,-14698,-60.74999999999997,,,,
805212,805212,-14676,,-8.83,,,
805225,805225,-14663,-60.74999999999997,,,,
805249,805249,-14639,,-6.82,,,
805261,805261,-14627,-60.54999999999998,,,,
805285,805285,-14603,,-7.15,,,
805296,805296,-14592,-61.44999999999999,,,,
805322,805322,-14566,,-7.44,,,
805332,805332,-14556,-61.54999999999998,,,,
805360,805360,-14528,,-7.05,,,
805368,805368,-14520,-61.14999999999998,,,,
805398,805398,-14490,,-8.15,,,
805404,805404,-14484,-60.64999999999998,,,,
805434,805434,-14454,,-6.86,,,
805439,805439,-14449,-60.54999999999998,,,,
805469,805469,-14419,,-6.75,,,
805474,805474,-14414,-61.34999999999997,,,,
805504,805504,-14384,,-6.79,,,
805508,805508,-14380,-60.04999999999998,,,,
805539,805539,-14349,,-6.76,,,
805542,805542,-14346,-60.84999999999997,,,,
805572,805572,-14316,,-6.12,,,
805577,805577,-14311,-60.44999999999999,,,,
805607,805607,-14281,,-6.44,,,
805611,805611,-14277,-60.24999999999997,,,,
805642,805642,-14246,,-7.41,,,
805644,805644,-14244,-59.94999999999999,,,,
805676,805676,-14212,,-6.22,,,
805677,805677,-14211,-60.24999999999997,,,,
805709,805709,-14179,-59.94999999999999,-6.07,,,
805742,805742,-14146,,-6.1,,,
805743,805743,-14145,-60.04999999999998,,,,
805775,805775,-14113,,-5.94,,,
805776,805776,-14112,-59.44999999999999,,,,
805809,805809,-14079,-61.04999999999998,-6.76,,,
805842,805842,-14046,-59.84999999999997,,,,
805844,805844,-14044,,-6.9,,,
805875,805875,-14013,-60.64999999999998,,,,
805878,805878,-14010,,-6.46,,,
805909,805909,-13979,-60.04999999999998,,,,
805911,805911,-13977,,-5.96,,,
805941,805941,-13947,-59.84999999999997,,,,
805944,805944,-13944,,-5.91,,,
805973,805973,-13915,-59.44999999999999,,,,
805976,805976,-13912,,-6.66,,,
806006,806006,-13882,-60.34999999999997,,,,
806008,806008,-13880,,-5.39,,,
806039,806039,-13849,-60.44999999999999,,,,
806041,806041,-13847,,-6.18,,,
806073,806073,-13815,-60.24999999999997,-5.82,,,
806104,806104,-13784,,-5.62,,,
806106,806106,-13782,-60.34999999999997,,,,
806135,806135,-13753,,-5.32,,,
806139,806139,-13749,-60.14999999999998,,,,
806166,806166,-13722,,-5.61,,,
806172,806172,-13716,-60.44999999999999,,,,
806196,806196,-13692,,-5.25,,,
806205,806205,-13683,-59.84999999999997,,,,
806226,806226,-13662,,-5.39,,,
806236,806236,-13652,-59.44999999999999,,,,
806257,806257,-13631,,-4.8,,,
806266,806266,-13622,-59.04999999999998,,,,
806289,806289,-13599,,-6.37,,,
806297,806297,-13591,-59.24999999999997,,,,
806320,806320,-13568,,-5.19,,,
806327,806327,-13561,-58.84999999999997,,,,
806351,806351,-13537,,-6.01,,,
806357,806357,-13531,-58.74999999999997,,,,
806381,806381,-13507,,-5.35,,,
806387,806387,-13501,-59.84999999999997,,,,
806411,806411,-13477,,-5.11,,,
806416,806416,-13472,-59.84999999999997,,,,
806441,806441,-13447,,-4.75,,,
806445,806445,-13443,-59.24999999999997,,,,
806472,806472,-13416,,-5.7,,,
806474,806474,-13414,-57.04999999999998,,,,
806503,806503,-13385,,-5.74,,,
806504,806504,-13384,-60.24999999999997,,,,
806534,806534,-13354,-58.94999999999999,-5.51,,,
806564,806564,-13324,-58.74999999999997,,,,
806565,806565,-13323,,-5.66,,,
806593,806593,-13295,-58.34999999999997,,,,
806596,806596,-13292,,-5.47,,,
806622,806622,-13266,-59.04999999999998,,,,
806627,806627,-13261,,-5.72,,,
806650,806650,-13238,-58.74999999999997,,,,
806656,806656,-13232,,-5.16,,,
806680,806680,-13208,-58.34999999999997,,,,
806685,806685,-13203,,-4.76,,,
806710,806710,-13178,-59.14999999999998,,,,
806713,806713,-13175,,-4.36,,,
806739,806739,-13149,-59.74999999999997,,,,
806741,806741,-13147,,-4.5,,,
806768,806768,-13120,,-4.17,,,
806770,806770,-13118,-58.94999999999999,,,,
806796,806796,-13092,,-4.05,,,
806802,806802,-13086,-59.64999999999998,,,,
806824,806824,-13064,,-5.09,,,
806833,806833,-13055,-60.14999999999998,,,,
806854,806854,-13034,,-5.1,,,
806862,806862,-13026,-58.94999999999999,,,,
806879,806879,-13009,,-4.54,,,
806891,806891,-12997,-59.34999999999997,,,,
806905,806905,-12983,,-2.3,,,
806920,806920,-12968,-58.24999999999997,,,,
806934,806934,-12954,,-5.52,,,
806948,806948,-12940,-58.94999999999999,,,,
806962,806962,-12926,,-4.25,,,
806976,806976,-12912,-58.94999999999999,,,,
806988,806988,-12900,,-4.02,,,
807004,807004,-12884,-57.44999999999999,,,,
807015,807015,-12873,,-3.62,,,
807032,807032,-12856,-58.54999999999998,,,,
807042,807042,-12846,,-4.29,,,
807060,807060,-12828,-60.04999999999998,,,,
807068,807068,-12820,,-4.04,,,
807087,807087,-12801,-57.24999999999997,,,,
807094,807094,-12794,,-3.62,,,
807112,807112,-12776,-57.74999999999997,,,,
807122,807122,-12766,,-4.44,,,
807137,807137,-12751,-57.24999999999997,,,,
807150,807150,-12738,,-5.03,,,
807162,807162,-12726,-57.44999999999999,,,,
807178,807178,-12710,,-4.22,,,
807185,807185,-12703,-56.94999999999999,,,,
807207,807207,-12681,,-4.94,,,
807209,807209,-12679,-56.74999999999997,,,,
807232,807232,-12656,-55.74999999999997,,,,
807237,807237,-12651,,-5.42,,,
807258,807258,-12630,-58.94999999999999,,,,
807264,807264,-12624,,-4.2,,,
807285,807285,-12603,-58.24999999999997,,,,
807291,807291,-12597,,-4.59,,,
807312,807312,-12576,-57.74999999999997,,,,
807318,807318,-12570,,-3.55,,,
807339,807339,-12549,-57.54999999999998,,,,
807345,807345,-12543,,-4.17,,,
807366,807366,-12522,-58.04999999999998,,,,
807371,807371,-12517,,-4.17,,,
807393,807393,-12495,-59.24999999999997,,,,
807396,807396,-12492,,-2.71,,,
807420,807420,-12468,-58.84999999999997,,,,
807421,807421,-12467,,-3.78,,,
807448,807448,-12440,-58.74999999999997,-5.32,,,
807474,807474,-12414,,-2.52,,,
807476,807476,-12412,-58.04999999999998,,,,
807497,807497,-12391,,-2.96,,,
807502,807502,-12386,-57.44999999999999,,,,
807520,807520,-12368,,-2.5,,,
807528,807528,-12360,-57.64999999999998,,,,
807543,807543,-12345,,-2.69,,,
807554,807554,-12334,-58.24999999999997,,,,
807565,807565,-12323,,-2.16,,,
807583,807583,-12305,-59.04999999999998,,,,
807586,807586,-12302,,-1.93,,,
807608,807608,-12280,,-1.02,,,
807612,807612,-12276,-59.44999999999999,,,,
807633,807633,-12255,,-4.14,,,
807641,807641,-12247,-59.44999999999999,,,,
807658,807658,-12230,,-3.43,,,
807669,807669,-12219,-57.94999999999999,,,,
807682,807682,-12206,,-3.0,,,
807697,807697,-12191,-59.84999999999997,,,,
807707,807707,-12181,,-2.71,,,
807725,807725,-12163,-57.84999999999997,,,,
807732,807732,-12156,,-3.27,,,
807754,807754,-12134,-59.24999999999997,,,,
807758,807758,-12130,,-4.48,,,
807784,807784,-12104,-59.54999999999998,,,,
807785,807785,-12103,,-4.05,,,
807810,807810,-12078,,-3.98,,,
807814,807814,-12074,-59.04999999999998,,,,
807836,807836,-12052,,-3.24,,,
807845,807845,-12043,-59.84999999999997,,,,
807859,807859,-12029,,-2.64,,,
807876,807876,-12012,-59.84999999999997,,,,
807882,807882,-12006,,-2.82,,,
807907,807907,-11981,-59.84999999999997,,,,
807908,807908,-11980,,-3.49,,,
807935,807935,-11953,,-4.23,,,
807936,807936,-11952,-59.64999999999998,,,,
807963,807963,-11925,,-4.68,,,
807964,807964,-11924,-58.74999999999997,,,,
807990,807990,-11898,,-4.6,,,
807993,807993,-11895,-59.24999999999997,,,,
808016,808016,-11872,,-3.15,,,
808022,808022,-11866,-57.54999999999998,,,,
808042,808042,-11846,,-5.07,,,
808050,808050,-11838,-58.84999999999997,,,,
808068,808068,-11820,,-3.06,,,
808079,808079,-11809,-59.74999999999997,,,,
808096,808096,-11792,,-4.43,,,
808110,808110,-11778,-59.34999999999997,,,,
808123,808123,-11765,,-4.78,,,
808141,808141,-11747,-59.94999999999999,,,,
808151,808151,-11737,,-4.18,,,
808172,808172,-11716,-60.14999999999998,,,,
808180,808180,-11708,,-5.03,,,
808200,808200,-11688,-59.14999999999998,,,,
808209,808209,-11679,,-5.06,,,
808229,808229,-11659,-58.94999999999999,,,,
808238,808238,-11650,,-4.98,,,
808257,808257,-11631,-58.44999999999999,,,,
808266,808266,-11622,,-4.83,,,
808285,808285,-11603,-58.44999999999999,,,,
808292,808292,-11596,,-3.88,,,
808314,808314,-11574,-59.44999999999999,,,,
808318,808318,-11570,,-4.46,,,
808342,808342,-11546,-58.74999999999997,,,,
808343,808343,-11545,,-2.76,,,
808370,808370,-11518,,-3.97,,,
808371,808371,-11517,-58.34999999999997,,,,
808398,808398,-11490,,-4.92,,,
808400,808400,-11488,-59.14999999999998,,,,
808426,808426,-11462,,-4.49,,,
808429,808429,-11459,-59.54999999999998,,,,
808455,808455,-11433,,-5.06,,,
808458,808458,-11430,-60.04999999999998,,,,
808484,808484,-11404,,-5.31,,,
808488,808488,-11400,-59.44999999999999,,,,
808511,808511,-11377,,-4.28,,,
808518,808518,-11370,-58.94999999999999,,,,
808538,808538,-11350,,-4.12,,,
808547,808547,-11341,-58.74999999999997,,,,
808563,808563,-11325,,-3.57,,,
808577,808577,-11311,-59.44999999999999,,,,
808589,808589,-11299,,-3.6,,,
808606,808606,-11282,-59.94999999999999,,,,
808616,808616,-11272,,-4.6,,,
808636,808636,-11252,-59.64999999999998,,,,
808642,808642,-11246,,-3.94,,,
808665,808665,-11223,-59.24999999999997,,,,
808668,808668,-11220,,-3.47,,,
808694,808694,-11194,-58.44999999999999,,,,
808695,808695,-11193,,-4.27,,,
808723,808723,-11165,,-4.7,,,
808724,808724,-11164,-59.64999999999998,,,,
808751,808751,-11137,,-5.17,,,
808754,808754,-11134,-58.94999999999999,,,,
808779,808779,-11109,,-4.61,,,
808783,808783,-11105,-60.44999999999999,,,,
808806,808806,-11082,,-4.05,,,
808813,808813,-11075,-60.14999999999998,,,,
808833,808833,-11055,,-3.85,,,
808842,808842,-11046,-59.04999999999998,,,,
808860,808860,-11028,,-4.58,,,
808872,808872,-11016,-59.24999999999997,,,,
808888,808888,-11000,,-5.04,,,
808902,808902,-10986,-58.74999999999997,,,,
808916,808916,-10972,,-4.82,,,
808931,808931,-10957,-60.04999999999998,,,,
808944,808944,-10944,,-4.41,,,
808961,808961,-10927,-59.54999999999998,,,,
808971,808971,-10917,,-3.56,,,
808991,808991,-10897,-60.04999999999998,,,,
808997,808997,-10891,,-4.74,,,
809022,809022,-10866,-59.74999999999997,,,,
809025,809025,-10863,,-4.1,,,
809053,809053,-10835,-60.34999999999997,,,,
809054,809054,-10834,,-5.53,,,
809081,809081,-10807,-58.74999999999997,,,,
809084,809084,-10804,,-5.28,,,
809108,809108,-10780,-59.04999999999998,,,,
809111,809111,-10777,,-4.19,,,
809136,809136,-10752,-58.94999999999999,,,,
809138,809138,-10750,,-4.35,,,
809163,809163,-10725,-57.64999999999998,,,,
809165,809165,-10723,,-3.88,,,
809190,809190,-10698,-58.04999999999998,,,,
809192,809192,-10696,,-5.15,,,
809217,809217,-10671,-59.84999999999997,,,,
809221,809221,-10667,,-4.65,,,
809245,809245,-10643,-58.34999999999997,,,,
809250,809250,-10638,,-5.17,,,
809272,809272,-10616,-59.34999999999997,,,,
809279,809279,-10609,,-4.91,,,
809300,809300,-10588,-59.14999999999998,,,,
809308,809308,-10580,,-5.5,,,
809325,809325,-10563,-57.14999999999998,,,,
809335,809335,-10553,,-3.86,,,
809350,809350,-10538,-58.54999999999998,,,,
809361,809361,-10527,,-4.14,,,
809375,809375,-10513,-57.04999999999998,,,,
809386,809386,-10502,,-4.1,,,
809400,809400,-10488,-57.54999999999998,,,,
809411,809411,-10477,,-2.76,,,
809425,809425,-10463,-58.74999999999997,,,,
809436,809436,-10452,,-3.17,,,
809450,809450,-10438,-57.84999999999997,,,,
809462,809462,-10426,,-4.91,,,
809476,809476,-10412,-57.94999999999999,,,,
809488,809488,-10400,,-3.49,,,
809502,809502,-10386,-59.34999999999997,,,,
809514,809514,-10374,,-4.4,,,
809528,809528,-10360,-57.84999999999997,,,,
809541,809541,-10347,,-4.23,,,
809552,809552,-10336,-57.54999999999998,,,,
809565,809565,-10323,,-2.23,,,
809577,809577,-10311,-57.94999999999999,,,,
809588,809588,-10300,,-3.61,,,
809601,809601,-10287,-56.84999999999997,,,,
809611,809611,-10277,,-2.12,,,
809624,809624,-10264,-56.94999999999999,,,,
809633,809633,-10255,,-2.63,,,
809647,809647,-10241,-56.64999999999998,,,,
809657,809657,-10231,,-3.81,,,
809670,809670,-10218,-57.54999999999998,,,,
809682,809682,-10206,,-2.97,,,
809694,809694,-10194,-57.74999999999997,,,,
809707,809707,-10181,,-3.03,,,
809717,809717,-10171,-56.74999999999997,,,,
809732,809732,-10156,,-4.44,,,
809740,809740,-10148,-57.04999999999998,,,,
809756,809756,-10132,,-2.91,,,
809763,809763,-10125,-56.84999999999997,,,,
809779,809779,-10109,,-2.57,,,
809786,809786,-10102,-57.04999999999998,,,,
809801,809801,-10087,,-3.02,,,
809808,809808,-10080,-56.84999999999997,,,,
809824,809824,-10064,,-1.96,,,
809829,809829,-10059,-57.44999999999999,,,,
809845,809845,-10043,,-1.99,,,
809851,809851,-10037,-56.24999999999997,,,,
809866,809866,-10022,,-1.69,,,
809872,809872,-10016,-54.84999999999997,,,,
809889,809889,-9999,,-2.64,,,
809892,809892,-9996,-55.84999999999997,,,,
809911,809911,-9977,,-2.78,,,
809912,809912,-9976,-55.44999999999999,,,,
809932,809932,-9956,-56.24999999999997,,,,
809933,809933,-9955,,-1.84,,,
809952,809952,-9936,-54.94999999999999,,,,
809954,809954,-9934,,-2.11,,,
809972,809972,-9916,-56.04999999999998,,,,
809975,809975,-9913,,-1.86,,,
809991,809991,-9897,-54.94999999999999,,,,
809997,809997,-9891,,-2.09,,,
810011,810011,-9877,-56.04999999999998,,,,
810018,810018,-9870,,-1.85,,,
810031,810031,-9857,-55.14999999999998,,,,
810040,810040,-9848,,-2.48,,,
810051,810051,-9837,-56.14999999999998,,,,
810059,810059,-9829,,-1.3,,,
810072,810072,-9816,-56.14999999999998,,,,
810078,810078,-9810,,0.07,,,
810093,810093,-9795,-55.94999999999999,,,,
810096,810096,-9792,,-0.88,,,
810113,810113,-9775,-56.34999999999997,,,,
810115,810115,-9773,,-0.5,,,
810132,810132,-9756,-55.74999999999997,,,,
810134,810134,-9754,,-1.29,,,
810151,810151,-9737,-54.74999999999997,,,,
810152,810152,-9736,,0.07,,,
