year reset,temp cffill mod,anom c mod,co2 mean
704622.0,-56.74999999999997,,
704641.0,-56.74999999999997,-0.5,
704652.45,,,274.03
704669.0,-56.94999999999999,,
704689.0,-56.94999999999999,-0.56,
704717.0,-55.94999999999999,,
704736.0,-55.94999999999999,0.04,
704743.0,,,
704764.0,-56.44999999999999,,
704787.0,-56.44999999999999,-1.56,
704811.0,-55.64999999999998,,
704837.0,-55.64999999999998,-0.99,
704858.0,-56.54999999999998,,
704885.0,-56.54999999999998,-0.43,
704905.0,-56.54999999999998,,
704933.0,-56.54999999999998,-0.79,
704952.0,-55.64999999999998,,
704982.0,-55.64999999999998,-0.3,
704996.0,,,
704998.0,-56.44999999999999,,
704999.0,-56.44999999999999,,
705033.0,-56.44999999999999,-1.71,
705045.0,-56.44999999999999,,
705084.0,-56.44999999999999,-1.32,
705093.0,-56.24999999999997,,
705134.0,-56.24999999999997,-0.56,
705142.0,-56.849999999999966,,
705184.0,-56.849999999999966,-1.19,
705190.0,-56.74999999999997,,
705236.0,-56.74999999999997,-1.48,
705237.0,-55.74999999999997,,
705239.0,,,
705283.0,-56.349999999999966,,
705288.0,-56.349999999999966,-1.6,
705330.0,-56.64999999999998,,
705337.0,,,262.5
705338.0,-56.64999999999998,-1.02,
705362.42,,,273.63
705378.0,-56.54999999999998,,
705388.0,-56.54999999999998,-1.24,
705425.0,-56.64999999999998,,
705438.0,-56.64999999999998,-1.01,
705473.0,-56.04999999999998,,
705488.0,-56.04999999999998,-1.21,
705500.0,,,
705523.0,-57.64999999999998,,
705538.0,-57.64999999999998,-0.81,
705573.0,-57.04999999999998,,
705590.0,-57.04999999999998,-1.55,
705623.0,-56.44999999999999,,
705649.0,-56.44999999999999,-3.03,
705673.0,-56.849999999999966,,
705702.0,-56.849999999999966,-1.73,
705722.0,-56.349999999999966,,
705753.0,-56.349999999999966,-1.42,
705765.0,,,
705772.0,-57.74999999999997,,
705809.0,-57.74999999999997,-2.56,
705822.0,-57.349999999999966,,
705862.0,-57.349999999999966,-1.63,
705873.0,-56.54999999999998,,
705916.0,-56.54999999999998,-1.71,
705923.0,-57.24999999999997,,
705929.42,,,273.16
705970.0,-57.24999999999997,-2.61,
705975.0,-57.44999999999999,,
705999.0,-57.44999999999999,,
706023.0,-57.44999999999999,-1.42,
706025.0,,,
706027.0,-57.64999999999998,,
706076.0,-57.64999999999998,-1.63,
706079.0,-57.04999999999998,,
706130.0,-57.24999999999997,,
706131.0,-57.24999999999997,-2.6,
706180.0,-57.04999999999998,,
706186.0,-57.04999999999998,-2.28,
706231.0,-57.24999999999997,,
706239.0,-57.24999999999997,-1.62,
706285.0,-56.74999999999997,,
706292.0,-56.74999999999997,-2.07,
706302.0,,,
706339.0,-57.54999999999998,,
706346.0,-57.54999999999998,-2.23,
706391.33,,,276.96
706393.0,-59.04999999999998,,
706402.0,-59.04999999999998,-2.36,
706448.0,-57.74999999999997,,
706456.0,-57.74999999999997,-2.12,
706502.0,-57.349999999999966,,
706511.0,-57.349999999999966,-2.6,
706557.0,-58.54999999999998,,
706562.0,-58.54999999999998,-1.21,
706573.0,,,
706612.0,-57.54999999999998,,
706615.0,-57.54999999999998,-2.18,
706667.0,-57.64999999999998,,
706669.0,-57.64999999999998,-1.92,
706720.0,,,273.2
706722.0,-58.54999999999998,,
706723.0,-58.54999999999998,-2.16,
706774.0,-58.54999999999998,-0.96,
706777.0,-57.349999999999966,,
706828.0,-57.349999999999966,-2.45,
706833.0,-57.54999999999998,,
706836.0,,,
706882.0,-57.54999999999998,-2.17,
706888.0,-58.54999999999998,,
706939.0,-58.54999999999998,-2.85,
706943.0,-58.24999999999997,,
706994.0,-58.24999999999997,-2.49,
706999.0,-57.54999999999998,,
707022.61,,,275.07
707046.0,-57.54999999999998,-1.84,
707054.0,-57.849999999999966,,
707098.0,-57.849999999999966,-1.63,
707109.0,,,
707111.0,-58.14999999999998,,
707154.0,-58.14999999999998,-2.42,
707167.0,-58.24999999999997,,
707211.0,-58.24999999999997,-2.69,
707224.0,-58.04999999999998,,
707237.0,,,274.5
707269.0,-58.04999999999998,-3.27,
707279.0,-58.54999999999998,,
707329.0,-58.54999999999998,-3.31,
707335.0,-57.14999999999998,,
707382.0,,,
707386.0,-57.14999999999998,-3.09,
707390.0,-58.04999999999998,,
707440.0,-58.04999999999998,-2.02,
707445.0,-57.849999999999966,,
707496.0,-57.849999999999966,-2.55,
707501.0,-58.54999999999998,,
707554.0,-58.54999999999998,-3.08,
707556.0,-56.849999999999966,,
707588.0,,,267.9
707611.0,-56.849999999999966,-2.96,
707614.0,-58.349999999999966,,
707668.0,-58.349999999999966,-3.14,
707671.0,-58.04999999999998,,
707722.0,-58.04999999999998,-2.01,
707729.0,-58.74999999999997,,
707742.0,,,261.4
707778.0,-58.74999999999997,-2.87,
707785.0,-58.349999999999966,,
707834.0,-58.349999999999966,-2.83,
707841.0,-57.74999999999997,,
707891.0,-57.74999999999997,-3.03,
707897.0,-57.44999999999999,,
707949.0,-57.44999999999999,-3.18,
707951.0,,,
707958.0,-58.64999999999998,,
707999.0,-58.64999999999998,,
708005.0,-58.64999999999998,-2.82,
708020.0,-58.54999999999998,,
708062.0,-58.54999999999998,-3.06,
708081.0,-59.14999999999998,,
708122.0,-59.14999999999998,-3.26,
708142.0,-59.14999999999998,,
708159.36,,,260.58
708186.0,-59.14999999999998,-4.69,
708203.0,-58.94999999999999,,
708242.0,,,
708246.0,-58.94999999999999,-3.42,
708264.0,-57.849999999999966,,
708307.0,-57.849999999999966,-3.73,
708326.0,-58.74999999999997,,
708372.0,-58.74999999999997,-4.62,
708388.0,-58.94999999999999,,
708435.0,-58.94999999999999,-4.35,
708450.0,-58.74999999999997,,
708496.0,-58.74999999999997,-3.53,
708504.0,,,
708510.0,-58.94999999999999,,
708557.0,-58.94999999999999,-3.98,
708571.0,-57.849999999999966,,
708576.0,,,266.3
708616.0,-57.849999999999966,-3.64,
708631.0,-58.64999999999998,,
708676.0,-58.64999999999998,-3.21,
708693.0,-58.64999999999998,,
708718.73,,,264.75
708741.0,-58.64999999999998,-5.08,
708756.0,-58.849999999999966,,
708804.0,-58.849999999999966,-4.1,
708818.0,-58.94999999999999,,
708867.0,-58.94999999999999,-4.09,
708882.0,-58.64999999999998,,
708885.0,,,
708896.27,,,263.12
708931.0,-58.64999999999998,-4.49,
708945.0,-58.849999999999966,,
708995.0,-58.849999999999966,-4.64,
708999.0,-58.849999999999966,,
709009.0,-59.04999999999998,,
709061.0,-59.04999999999998,-4.77,
709077.0,-60.44999999999999,,
709124.0,-60.44999999999999,-4.36,
709145.0,-59.14999999999998,,
709184.0,-59.14999999999998,-3.82,
709201.94,,,256.79
709205.0,,,
709213.0,-59.44999999999999,,
709246.0,-59.44999999999999,-4.02,
709282.0,-60.349999999999966,,
709311.0,-60.349999999999966,-5.07,
709352.0,-60.04999999999998,,
709374.0,-60.04999999999998,-4.15,
709421.0,-59.24999999999997,,
709438.0,-59.24999999999997,-4.6,
709487.0,-59.64999999999998,,
709508.0,-59.64999999999998,-5.63,
709527.0,,,
709554.0,-59.349999999999966,,
709575.0,-59.349999999999966,-5.14,
709620.0,-58.94999999999999,,
709639.0,-58.94999999999999,-4.6,
709690.0,-60.74999999999997,,
709703.0,-60.74999999999997,-4.48,
709760.0,-59.74999999999997,,
709772.0,-59.74999999999997,-5.62,
709830.0,-59.74999999999997,,
709841.0,-59.74999999999997,-5.38,
709853.0,,,
709901.0,-60.14999999999998,,
709906.0,-60.14999999999998,-4.83,
709961.2,,,257.93
709972.0,-60.349999999999966,,
709973.0,-60.349999999999966,-5.18,
709976.0,,,256.7
709999.0,-60.349999999999966,,
710041.0,-60.349999999999966,-5.25,
710043.0,-60.44999999999999,,
710109.0,-60.44999999999999,-5.47,
710110.0,-60.04999999999998,,
710176.0,-60.04999999999998,-5.43,
710177.0,-59.44999999999999,,
710189.0,,,
710240.0,-59.44999999999999,-4.44,
710244.0,-59.64999999999998,,
710306.0,-59.64999999999998,-5.19,
710313.0,-60.54999999999998,,
710373.0,-60.54999999999998,-5.41,
710383.0,-59.74999999999997,,
710438.0,-59.74999999999997,-4.69,
710452.0,-60.24999999999997,,
710508.0,-60.24999999999997,-5.77,
710524.0,-61.24999999999997,,
710529.0,,,
710575.0,-61.24999999999997,-5.73,
710596.0,-60.74999999999997,,
710638.0,-60.74999999999997,-4.12,
710668.0,-60.24999999999997,,
710702.0,-60.24999999999997,-4.96,
710740.0,-60.04999999999998,,
710767.0,-60.04999999999998,-5.0,
710811.0,-61.24999999999997,,
710833.0,-61.24999999999997,-5.45,
710856.0,,,
710883.0,-60.94999999999999,,
710898.0,-60.94999999999999,-4.93,
710954.0,-60.349999999999966,,
710962.0,-60.349999999999966,-4.8,
710999.0,-60.349999999999966,,
711024.0,-60.74999999999997,,
711027.0,-60.74999999999997,-5.29,
711091.0,-60.74999999999997,-4.78,
711095.0,-60.849999999999966,,
711157.0,-60.849999999999966,-5.41,
711165.0,-61.04999999999998,,
711168.0,,,
711224.0,-61.04999999999998,-5.57,
711234.0,-60.94999999999999,,
711282.64,,,246.69
711290.0,-60.94999999999999,-5.26,
711304.0,-59.94999999999999,,
711356.0,-59.94999999999999,-5.27,
711373.0,-60.74999999999997,,
711419.0,-60.74999999999997,-5.12,
711442.0,-60.94999999999999,,
711482.0,-60.94999999999999,-4.47,
711508.0,,,
711511.0,-60.24999999999997,,
711548.0,-60.24999999999997,-5.58,
711580.0,-61.24999999999997,,
711616.0,-61.24999999999997,-5.62,
711648.0,-61.24999999999997,,
711687.0,-61.24999999999997,-6.42,
711717.0,-59.64999999999998,,
711753.0,-59.64999999999998,-5.35,
711784.0,-60.44999999999999,,
711813.0,-60.44999999999999,-4.25,
711845.0,,,
711851.0,-60.44999999999999,,
711881.0,-60.44999999999999,-5.67,
711918.0,-60.94999999999999,,
711953.0,-60.94999999999999,-6.62,
711984.0,-60.349999999999966,,
711998.03,,,244.13
711999.0,-60.349999999999966,,
712016.0,-60.349999999999966,-5.01,
712034.0,,,251.2
712049.0,-60.24999999999997,,
712082.0,-60.24999999999997,-5.41,
712115.0,-60.74999999999997,,
712148.0,-60.74999999999997,-5.61,
712182.0,-60.24999999999997,,
712189.0,,,
712214.0,-60.24999999999997,-5.58,
712248.0,-60.849999999999966,,
712281.0,-60.849999999999966,-5.62,
712315.0,-61.04999999999998,,
712348.0,-61.04999999999998,-5.81,
712380.0,-60.64999999999998,,
712422.0,-60.64999999999998,-7.04,
712445.0,-60.64999999999998,,
712489.0,-60.64999999999998,-5.39,
712510.0,-60.54999999999998,,
712527.0,,,
712558.0,-60.54999999999998,-6.08,
712575.0,-59.849999999999966,,
712627.0,-59.849999999999966,-6.25,
712640.0,-60.94999999999999,,
712695.0,-60.94999999999999,-5.81,
712705.0,-61.04999999999998,,
712708.58,,,244.44
712766.0,-61.04999999999998,-6.31,
712769.0,-61.849999999999966,,
712834.0,-60.74999999999997,,
712844.0,-60.74999999999997,-7.74,
712876.0,,,
712898.0,-59.64999999999998,,
712916.0,-59.64999999999998,-6.46,
712964.0,-61.04999999999998,,
712987.0,-61.04999999999998,-6.43,
712999.0,-61.04999999999998,,
713030.0,-61.94999999999999,,
713062.0,-61.94999999999999,-7.19,
713096.0,-60.349999999999966,,
713133.0,-60.349999999999966,-6.36,
713160.0,-60.74999999999997,,
713206.0,-60.74999999999997,-6.88,
713223.0,-60.94999999999999,,
713261.0,,,
713277.0,-60.94999999999999,-6.53,
713287.0,-60.94999999999999,,
713351.0,-60.94999999999999,-6.97,
713353.0,-60.94999999999999,,
713420.0,-61.14999999999998,,
713422.0,-61.14999999999998,-6.36,
713436.09,,,236.43
713486.0,-62.349999999999966,,
713498.0,-62.349999999999966,-7.51,
713551.0,-60.74999999999997,,
713571.0,-60.74999999999997,-6.89,
713616.0,-61.349999999999966,,
713643.0,-61.349999999999966,-6.81,
713653.0,,,
713681.0,-61.54999999999998,,
713685.0,,,245.6
713713.0,-61.54999999999998,-6.52,
713749.0,-61.14999999999998,,
713782.0,-61.14999999999998,-6.38,
713818.0,-61.54999999999998,,
713852.0,-61.54999999999998,-6.46,
713886.0,-63.04999999999998,,
713921.0,-63.04999999999998,-6.39,
713954.0,-61.74999999999997,,
713989.0,-61.74999999999997,-6.23,
713999.0,-61.74999999999997,,
714020.0,,,
714021.0,-61.64999999999998,,
714057.0,-61.64999999999998,-6.25,
714089.0,-62.44999999999999,,
714121.0,-62.44999999999999,-5.54,
714156.0,-61.64999999999998,,
714185.0,-61.64999999999998,-5.63,
714223.0,-62.14999999999998,,
714248.0,-62.14999999999998,-5.58,
714259.0,,,238.2
714290.0,-61.74999999999997,,
714308.0,-61.74999999999997,-4.91,
714357.0,-62.14999999999998,,
714358.0,,,
714370.0,-62.14999999999998,-5.52,
714425.0,-61.54999999999998,,
714432.0,-61.54999999999998,-5.03,
714492.0,-62.74999999999997,,
714495.0,-62.74999999999997,-5.83,
714555.0,-62.74999999999997,-4.87,
714558.0,-62.04999999999998,,
714615.0,-62.04999999999998,-5.06,
714623.0,-62.04999999999998,,
714676.0,-62.04999999999998,-5.32,
714681.0,,,
714689.0,-61.74999999999997,,
714735.0,-61.74999999999997,-5.0,
714752.0,-61.54999999999998,,
714792.0,-61.54999999999998,-4.29,
714815.0,-61.64999999999998,,
714850.0,-61.64999999999998,-4.82,
714863.1799999999,,,240.34
714878.0,-61.54999999999998,,
714905.0,-61.54999999999998,-4.03,
714939.0,-61.349999999999966,,
714962.0,-61.349999999999966,-4.63,
714989.0,,,
714999.0,-61.44999999999999,,
715020.0,-61.44999999999999,-4.83,
715060.0,-60.74999999999997,,
715079.0,-60.74999999999997,-5.17,
715117.0,-60.74999999999997,,
715134.0,-60.74999999999997,-4.15,
715173.0,-60.74999999999997,,
715187.0,-60.74999999999997,-3.72,
715230.0,-60.04999999999998,,
715237.0,-60.04999999999998,-3.01,
715287.0,-60.64999999999998,,
715288.0,-60.64999999999998,-3.59,
715290.0,,,
715339.0,-60.64999999999998,-3.33,
715344.0,-60.14999999999998,,
715391.0,-60.14999999999998,-3.94,
715401.0,-60.94999999999999,,
715444.0,-60.94999999999999,-3.68,
715456.0,-60.04999999999998,,
715469.75,,,244.83
715498.0,-60.04999999999998,-4.16,
715512.0,-60.14999999999998,,
715551.0,-60.14999999999998,-3.94,
715562.0,,,
715567.0,-60.44999999999999,,
715581.62,,,241.4
715604.0,-60.44999999999999,-3.94,
715621.0,-60.14999999999998,,
715660.0,-60.14999999999998,-4.6,
715674.0,-59.44999999999999,,
715716.0,-59.44999999999999,-4.51,
715728.0,-59.94999999999999,,
715771.0,-59.94999999999999,-4.11,
715780.0,-59.14999999999998,,
715827.0,-59.14999999999998,-4.82,
715833.0,-59.74999999999997,,
715846.0,,,
715848.13,,,257.58
715882.0,-59.74999999999997,-4.48,
715885.0,-59.94999999999999,,
715936.0,-60.24999999999997,-3.54,
715988.0,-59.24999999999997,,
715994.0,-59.24999999999997,-5.27,
715999.0,-59.24999999999997,,
716039.0,-58.849999999999966,,
716053.0,-58.849999999999966,-5.13,
716086.0,-58.14999999999998,,
716113.0,-58.14999999999998,-5.26,
716134.0,-58.64999999999998,,
716139.0,,,
716172.0,-58.64999999999998,-5.16,
716181.0,-58.44999999999999,,
716202.0,,,230.6
716230.0,-59.04999999999998,-4.9,
716280.0,-58.74999999999997,,
716286.0,-58.74999999999997,-4.75,
716329.0,-59.24999999999997,,
716330.85,,,248.78
716343.0,-59.24999999999997,-4.64,
716379.0,-59.04999999999998,,
716400.0,-59.04999999999998,-4.89,
716429.0,-59.04999999999998,,
716459.0,-59.04999999999998,-5.18,
716474.0,,,
716479.0,-59.64999999999998,,
716516.0,-59.64999999999998,-4.79,
716530.0,-59.54999999999998,,
716574.0,-59.54999999999998,-4.87,
716582.0,-59.24999999999997,,
716633.0,-59.94999999999999,,
716634.0,-59.94999999999999,-5.6,
716684.0,-59.54999999999998,,
716695.0,-59.54999999999998,-5.49,
716735.0,-58.64999999999998,,
716752.0,-58.64999999999998,-4.85,
716786.0,-60.349999999999966,,
716804.0,,,
716805.0,-60.349999999999966,-4.02,
716840.0,-60.24999999999997,,
716863.0,-60.24999999999997,-4.98,
716871.55,,,242.36
716893.0,-60.349999999999966,,
716920.0,-60.349999999999966,-5.15,
716947.0,-60.24999999999997,,
716977.0,-60.24999999999997,-4.64,
716999.0,-59.94999999999999,,
717034.0,-59.94999999999999,-4.88,
717050.0,-59.849999999999966,,
717090.0,-59.849999999999966,-4.9,
717102.0,-59.74999999999997,,
717114.0,,,
717134.0,,,236.9
717146.0,-59.74999999999997,-4.59,
717154.0,-59.94999999999999,,
717205.0,-59.94999999999999,-5.25,
717206.0,-60.24999999999997,,
717258.0,-59.849999999999966,,
717266.0,-59.849999999999966,-5.75,
717312.0,-59.94999999999999,,
717326.0,-59.94999999999999,-5.29,
717365.0,-60.64999999999998,,
717385.0,-60.64999999999998,-5.47,
717418.0,,,
717419.0,-60.54999999999998,,
717446.0,-60.54999999999998,-5.48,
717469.0,-59.94999999999999,,
717506.77,,,238.88
717508.0,-59.94999999999999,-5.94,
717519.0,-59.04999999999998,,
717563.67,,,247.76
717568.0,-59.04999999999998,-5.64,
717569.0,-60.04999999999998,,
717620.0,-60.14999999999998,,
717626.0,-60.14999999999998,-4.57,
717670.0,-59.64999999999998,,
717688.0,-59.64999999999998,-6.16,
717721.0,-59.94999999999999,,
717734.0,,,
717755.0,-59.94999999999999,-6.78,
717772.0,-59.94999999999999,,
717816.0,-59.94999999999999,-5.67,
717822.0,-59.64999999999998,,
717873.0,-60.24999999999997,,
717877.0,-60.24999999999997,-5.72,
717926.0,-60.74999999999997,,
717940.0,-60.74999999999997,-6.25,
717979.0,-60.349999999999966,,
717999.0,-60.349999999999966,,
718002.0,-60.349999999999966,-5.69,
718032.0,-60.54999999999998,,
718051.0,,,
718068.0,-60.54999999999998,-6.89,
718085.0,-60.54999999999998,,
718133.0,-60.54999999999998,-5.83,
718138.0,-60.94999999999999,,
718191.0,-60.64999999999998,,
718201.0,-60.64999999999998,-7.29,
718245.0,-59.64999999999998,,
718267.0,-59.64999999999998,-6.45,
718298.0,-61.14999999999998,,
718335.0,-61.14999999999998,-6.98,
718352.0,-61.74999999999997,,
718373.0,,,228.1
718380.0,,,
718405.0,-60.64999999999998,-7.35,
718458.0,-60.74999999999997,,
718470.0,-60.74999999999997,-6.26,
718511.0,-61.24999999999997,,
718529.26,,,240.68
718536.0,-61.24999999999997,-6.74,
718565.0,-60.74999999999997,,
718604.0,-60.74999999999997,-6.97,
718620.0,-61.849999999999966,,
718663.0,-61.849999999999966,-5.29,
718674.0,-60.849999999999966,,
718681.0,,,
718725.0,-60.849999999999966,-6.22,
718730.0,-62.24999999999997,,
718786.0,-62.24999999999997,-5.74,
718787.0,-61.44999999999999,,
718843.0,-61.94999999999999,,
718847.0,-61.94999999999999,-5.95,
718899.0,-62.349999999999966,,
718903.0,-62.349999999999966,-4.8,
718954.0,-61.24999999999997,,
718960.0,-61.24999999999997,-5.24,
718995.0,,,
718999.0,-61.24999999999997,,
719010.0,-61.74999999999997,,
719019.0,-61.74999999999997,-5.54,
719062.0,-61.94999999999999,,
719073.22,,,237.07
719078.0,-61.94999999999999,-5.58,
719114.0,-60.24999999999997,,
719136.0,-60.24999999999997,-5.51,
719166.0,-61.14999999999998,,
719191.0,-61.14999999999998,-4.32,
719215.0,-60.74999999999997,,
719248.0,-60.74999999999997,-5.45,
719263.0,-60.94999999999999,,
719296.0,,,
719303.0,-60.94999999999999,-4.77,
719312.0,-59.74999999999997,,
719359.0,-59.74999999999997,-4.87,
719361.0,-60.24999999999997,,
719409.0,-60.54999999999998,,
719415.0,-60.54999999999998,-5.13,
719458.0,-60.54999999999998,,
719470.0,-60.54999999999998,-4.84,
719505.0,-60.44999999999999,,
719526.0,-60.44999999999999,-4.74,
719551.0,-59.24999999999997,,
719586.0,-59.24999999999997,-6.18,
719593.0,,,
719598.0,-60.44999999999999,,
719642.0,-60.44999999999999,-4.9,
719644.0,-59.74999999999997,,
719690.0,-59.849999999999966,,
719694.0,-59.849999999999966,-4.24,
719736.0,-60.14999999999998,,
719747.0,-60.14999999999998,-4.41,
719783.0,-59.849999999999966,,
719800.0,-59.849999999999966,-4.59,
719816.0,,,
719830.0,-59.74999999999997,,
719856.0,-59.74999999999997,-5.02,
719866.11,,,240.07
719877.0,-61.14999999999998,,
719908.0,-61.14999999999998,-4.26,
719921.0,-59.849999999999966,,
719960.0,-59.849999999999966,-4.34,
719966.0,-59.24999999999997,,
719999.0,-59.24999999999997,,
720010.0,-59.349999999999966,,
720013.0,-59.349999999999966,-4.34,
720055.0,-59.54999999999998,,
720066.0,-59.54999999999998,-4.64,
720089.0,,,236.9
720099.0,-59.94999999999999,,
720118.0,-59.94999999999999,-4.09,
720144.0,-59.24999999999997,,
720147.0,,,
720171.0,-59.24999999999997,-4.69,
720187.0,-59.349999999999966,,
720224.0,-59.349999999999966,-4.47,
720231.0,-59.349999999999966,,
720274.0,-59.64999999999998,,
720277.0,-59.64999999999998,-4.84,
720318.0,-59.04999999999998,,
720329.0,-59.04999999999998,-3.88,
720362.0,-59.64999999999998,,
720380.0,-59.64999999999998,-4.51,
720406.0,-59.44999999999999,,
720407.0,,,
720428.0,-59.44999999999999,-3.45,
720449.0,-59.849999999999966,,
720475.0,-59.849999999999966,-2.79,
720493.0,-58.849999999999966,,
720512.3200000001,,,244.76
720523.0,-58.849999999999966,-4.04,
720536.0,-59.44999999999999,,
720572.0,-59.44999999999999,-3.54,
720576.0,-58.44999999999999,,
720615.0,-57.74999999999997,,
720622.0,-57.74999999999997,-3.79,
720655.0,-59.04999999999998,,
720669.0,,,
720673.0,-59.04999999999998,-4.37,
720696.0,-58.54999999999998,,
