dmy float,dmy,irtemp c,min c,max c
1906.3715846994535,1906-05-16,13.25,5.1,10.7
1906.3743169398906,1906-05-17,10.700000000000001,2.8,9.3
1906.377049180328,1906-05-18,13.35,3.3,11.7
1906.379781420765,1906-05-19,16.0,7.2,12.4
1906.3825136612022,1906-05-20,11.850000000000001,6.1,8.8
1906.3852459016393,1906-05-21,12.399999999999999,3.4,10.7
1906.3879781420765,1906-05-22,12.4,3.6,10.6
1906.3907103825136,1906-05-23,14.65,6.7,11.3
1906.3934426229507,1906-05-24,17.65,8.9,13.2
1906.396174863388,1906-05-25,13.75,3.9,11.8
1906.3989071038252,1906-05-26,18.1,5.6,15.3
1906.4016393442623,1906-05-27,23.65,11.7,17.8
1906.4043715846994,1906-05-28,25.9,12.0,19.9
1906.4071038251366,1906-05-29,23.35,12.5,17.1
1906.4098360655737,1906-05-30,22.4,10.8,17.0
1906.4125683060108,1906-05-31,22.2,8.6,17.9
1906.016393442623,1906-01-06,20.900000000000002,7.2,17.3
1906.1010928961748,1906-02-06,20.45,8.9,16.0
1906.1775956284152,1906-03-06,23.55,8.9,19.1
1906.2622950819673,1906-04-06,19.3,7.2,15.7
1906.344262295082,1906-05-06,21.599999999999998,4.4,19.4
1906.4289617486338,1906-06-06,24.2,10.0,19.2
1906.5109289617487,1906-07-06,25.200000000000003,12.2,19.1
1906.5956284153006,1906-08-06,22.5,7.2,18.9
1906.6803278688524,1906-09-06,24.349999999999998,8.9,19.9
1906.7622950819673,1906-10-06,28.549999999999997,12.7,22.2
1906.8469945355191,1906-11-06,24.599999999999998,9.4,19.9
1906.9289617486338,1906-12-06,25.75,8.3,21.6
1906.448087431694,1906-06-13,21.8,7.2,18.2
1906.450819672131,1906-06-14,20.3,7.4,16.6
1906.4535519125684,1906-06-15,18.9,9.4,14.2
1906.4562841530055,1906-06-16,18.6,7.2,15.0
1906.4590163934427,1906-06-17,19.4,10.6,14.1
1906.4617486338798,1906-06-18,20.5,9.0,16.0
1906.464480874317,1906-06-19,25.8,9.4,21.1
1906.467213114754,1906-06-20,27.75,11.1,22.2
1906.4699453551912,1906-06-21,32.95,16.1,24.9
1906.4726775956285,1906-06-22,29.4,14.4,22.2
1906.4754098360656,1906-06-23,23.1,13.0,16.6
1906.4781420765028,1906-06-24,25.85,10.7,20.5
1906.48087431694,1906-06-25,26.950000000000003,11.7,21.1
1906.483606557377,1906-06-26,26.15,13.3,19.5
1906.4863387978141,1906-06-27,24.65,11.7,18.8
1906.4890710382513,1906-06-28,20.650000000000002,8.1,16.6
1906.4918032786886,1906-06-29,17.9,5.0,15.4
1906.4945355191257,1906-06-30,18.45,2.9,17.0
1906.01912568306,1906-01-07,18.05,8.3,13.9
1906.103825136612,1906-02-07,23.95,11.1,18.4
1906.1803278688524,1906-03-07,21.8,9.4,17.1
1906.2650273224044,1906-04-07,20.400000000000002,5.6,17.6
1906.3469945355191,1906-05-07,25.25,6.1,22.2
1906.431693989071,1906-06-07,24.45,12.1,18.4
1906.5136612021859,1906-07-07,24.599999999999998,7.8,20.7
1906.5983606557377,1906-08-07,25.200000000000003,12.8,18.8
1906.6830601092897,1906-09-07,22.5,7.2,18.9
1906.7650273224044,1906-10-07,23.6,12.6,17.3
1906.8497267759562,1906-11-07,20.75,8.3,16.6
1906.931693989071,1906-12-07,21.95,7.9,18.0
1906.5300546448088,1906-07-13,24.0,12.6,17.7
1906.532786885246,1906-07-14,24.599999999999998,9.4,19.9
1906.535519125683,1906-07-15,24.0,12.6,17.7
1906.5382513661202,1906-07-16,23.25,11.1,17.7
1906.5409836065573,1906-07-17,28.55,14.9,21.1
1906.5437158469945,1906-07-18,27.5,12.6,21.2
1906.5464480874316,1906-07-19,21.05,8.9,16.6
1906.549180327869,1906-07-20,22.7,9.0,18.2
1906.551912568306,1906-07-21,23.6,10.8,18.2
1906.5546448087432,1906-07-22,32.95,16.1,24.9
1906.5573770491803,1906-07-23,26.700000000000003,12.2,20.6
1906.5601092896175,1906-07-24,24.549999999999997,8.3,20.4
1906.5628415300546,1906-07-25,23.799999999999997,7.8,19.9
1906.5655737704917,1906-07-26,27.700000000000003,12.2,21.6
1906.568306010929,1906-07-27,25.45,11.1,19.9
1906.5710382513662,1906-07-28,28.95,13.5,22.2
1906.5737704918033,1906-07-29,22.75,10.1,17.7
1906.5765027322404,1906-07-30,24.950000000000003,11.7,19.1
1906.5792349726776,1906-07-31,29.9,14.4,22.7
1906.0218579234972,1906-01-08,30.5,14.4,23.3
1906.1065573770493,1906-02-08,27.5,15.2,19.9
1906.1830601092897,1906-03-08,25.5,12.2,19.4
1906.2677595628415,1906-04-08,25.2,12.6,18.9
1906.3497267759562,1906-05-08,24.5,10.0,19.5
1906.4344262295083,1906-06-08,26.549999999999997,13.3,19.9
1906.516393442623,1906-07-08,30.700000000000003,13.8,23.8
1906.6010928961748,1906-08-08,24.1,10.6,18.8
1906.6857923497269,1906-09-08,26.6,12.2,20.5
1906.7677595628415,1906-10-08,27.099999999999998,13.4,20.4
1906.8524590163934,1906-11-08,23.799999999999997,12.8,17.4
1906.9344262295083,1906-12-08,29.1,13.8,22.2
1906.6147540983607,1906-08-13,27.700000000000003,12.2,21.6
1906.6174863387978,1906-08-14,28.25,13.3,21.6
1906.620218579235,1906-08-15,23.2,12.0,17.2
1906.622950819672,1906-08-16,23.549999999999997,11.7,17.7
1906.6256830601094,1906-08-17,22.150000000000002,11.1,16.6
1906.6284153005465,1906-08-18,21.3,10.6,16.0
1906.6311475409836,1906-08-19,23.8,7.2,20.2
1906.6338797814208,1906-08-20,31.85,16.1,23.8
1906.636612021858,1906-08-21,32.25,16.1,24.2
1906.639344262295,1906-08-22,29.25,13.3,22.6
1906.6420765027322,1906-08-23,23.5,9.4,18.8
1906.6448087431695,1906-08-24,26.25,11.1,20.7
1906.6475409836066,1906-08-25,25.450000000000003,13.3,18.8
1906.6502732240438,1906-08-26,28.55,13.9,21.6
1906.6530054644809,1906-08-27,29.150000000000002,16.1,21.1
1906.655737704918,1906-08-28,29.6,13.8,22.7
1906.6584699453551,1906-08-29,27.150000000000002,11.1,21.6
1906.6612021857923,1906-08-30,23.6,5.0,21.1
1906.6639344262296,1906-08-31,31.049999999999997,8.3,26.9
1906.0245901639344,1906-01-09,29.9,10.0,24.9
1906.1092896174864,1906-02-09,34.35,13.3,27.7
1906.1857923497269,1906-03-09,26.200000000000003,13.8,19.3
1906.2704918032787,1906-04-09,22.65,8.9,18.2
1906.3524590163934,1906-05-09,25.2,9.4,20.5
1906.4371584699454,1906-06-09,25.450000000000003,13.3,18.8
1906.51912568306,1906-07-09,31.05,15.5,23.3
1906.603825136612,1906-08-09,24.299999999999997,9.8,19.4
1906.688524590164,1906-09-09,20.75,6.1,17.7
1906.7704918032787,1906-10-09,18.8,4.4,16.6
1906.8551912568305,1906-11-09,23.3,4.4,21.1
1906.9371584699454,1906-12-09,21.0,10.0,16.0
1906.6994535519125,1906-09-13,22.35,8.3,18.2
1906.7021857923498,1906-09-14,20.75,8.3,16.6
1906.704918032787,1906-09-15,18.3,7.2,14.7
1906.707650273224,1906-09-16,19.05,6.1,16.0
1906.7103825136612,1906-09-17,19.9,4.4,17.7
1906.7131147540983,1906-09-18,19.3,4.4,17.1
1906.7158469945355,1906-09-19,21.05,8.9,16.6
1906.7185792349726,1906-09-20,21.05,8.9,16.6
1906.72131147541,1906-09-21,20.15,8.3,16.0
1906.724043715847,1906-09-22,19.6,3.6,17.8
1906.7267759562842,1906-09-23,17.45,3.3,15.8
1906.7295081967213,1906-09-24,20.2,10.6,14.9
1906.7322404371585,1906-09-25,20.3,9.8,15.4
1906.7349726775956,1906-09-26,17.450000000000003,1.7,16.6
1906.7377049180327,1906-09-27,19.65,3.9,17.7
1906.74043715847,1906-09-28,16.900000000000002,0.6,16.6
1906.7431693989072,1906-09-29,18.200000000000003,2.2,17.1
1906.7459016393443,1906-09-30,18.0,2.8,16.6
1906.0273224043715,1906-01-10,20.15,8.3,16.0
1906.1120218579235,1906-02-10,17.35,6.7,14.0
1906.188524590164,1906-03-10,18.75,6.7,15.4
1906.2732240437158,1906-04-10,20.05,6.7,16.7
1906.3551912568305,1906-05-10,20.75,8.3,16.6
1906.4398907103825,1906-06-10,19.849999999999998,3.3,18.2
1906.5218579234972,1906-07-10,24.35,12.3,18.2
1906.6065573770493,1906-08-10,21.55,11.1,16.0
1906.691256830601,1906-09-10,20.85,11.1,15.3
1906.7732240437158,1906-10-10,19.950000000000003,6.7,16.6
1906.8579234972678,1906-11-10,18.2,10.0,13.2
1906.9398907103825,1906-12-10,16.2,8.0,12.2
1906.7814207650274,1906-10-13,11.9,2.8,10.5
1906.7841530054645,1906-10-14,13.75,1.1,13.2
1906.7868852459017,1906-10-15,18.3,8.4,14.1
1906.7896174863388,1906-10-16,17.950000000000003,8.3,13.8
1906.792349726776,1906-10-17,14.899999999999999,4.4,12.7
1906.795081967213,1906-10-18,13.6,2.8,12.2
1906.7978142076502,1906-10-19,9.75,-0.1,9.8
1906.8005464480875,1906-10-20,11.799999999999999,-2.8,13.2
1906.8032786885246,1906-10-21,20.9,11.6,15.1
1906.8060109289618,1906-10-22,23.299999999999997,12.8,16.9
1906.808743169399,1906-10-23,21.900000000000002,10.6,16.6
1906.811475409836,1906-10-24,14.35,2.3,13.2
1906.8142076502731,1906-10-25,14.5,-0.6,14.8
1906.8169398907103,1906-10-26,16.650000000000002,6.7,13.3
1906.8196721311476,1906-10-27,14.149999999999999,2.9,12.7
1906.8224043715848,1906-10-28,13.049999999999999,2.9,11.6
1906.8251366120219,1906-10-29,8.9,2.2,7.8
1906.827868852459,1906-10-30,6.7,0.0,6.7
1906.8306010928961,1906-10-31,10.2,0.0,10.2
1906.0300546448088,1906-01-11,7.1,0.6,6.8
1906.1147540983607,1906-02-11,9.200000000000001,0.6,8.9
1906.191256830601,1906-03-11,10.799999999999999,-0.6,11.1
1906.275956284153,1906-04-11,10.8,0.6,10.5
1906.3579234972678,1906-05-11,11.600000000000001,4.4,9.4
1906.4426229508197,1906-06-11,10.75,1.3,10.1
1906.5245901639344,1906-07-11,9.850000000000001,1.1,9.3
1906.6092896174864,1906-08-11,14.4,7.8,10.5
1906.6939890710382,1906-09-11,13.85,6.7,10.5
1906.775956284153,1906-10-11,11.649999999999999,6.1,8.6
1906.860655737705,1906-11-11,10.25,3.9,8.3
1906.9426229508197,1906-12-11,10.700000000000001,2.8,9.3
1906.8661202185792,1906-11-13,10.15,3.7,8.3
1906.8688524590164,1906-11-14,11.4,0.6,11.1
1906.8715846994535,1906-11-15,13.25,3.3,11.6
1906.8743169398906,1906-11-16,13.950000000000001,3.3,12.3
1906.877049180328,1906-11-17,12.6,3.0,11.1
1906.879781420765,1906-11-18,3.5500000000000003,-1.7,4.4
1906.8825136612022,1906-11-19,7.05,1.9,6.1
1906.8852459016393,1906-11-20,6.8,-0.4,7.0
1906.8879781420765,1906-11-21,18.35,6.7,15.0
1906.8907103825136,1906-11-22,23.5,13.8,16.6
1906.8934426229507,1906-11-23,21.9,13.0,15.4
1906.896174863388,1906-11-24,19.6,5.0,17.1
1906.8989071038252,1906-11-25,16.85,3.9,14.9
1906.9016393442623,1906-11-26,15.149999999999999,3.9,13.2
1906.9043715846994,1906-11-27,17.35,8.3,13.2
1906.9071038251366,1906-11-28,18.2,10.0,13.2
1906.9098360655737,1906-11-29,19.6,10.6,14.3
1906.9125683060108,1906-11-30,14.35,3.3,12.7
1906.032786885246,1906-01-12,8.5,1.8,7.6
1906.1174863387978,1906-02-12,14.399999999999999,5.6,11.6
1906.1939890710382,1906-03-12,15.55,8.3,11.4
1906.27868852459,1906-04-12,16.5,8.6,12.2
1906.360655737705,1906-05-12,13.85,3.3,12.2
1906.4453551912568,1906-06-12,9.700000000000001,2.8,8.3
1906.5273224043715,1906-07-12,7.6499999999999995,-1.1,8.2
1906.6120218579235,1906-08-12,11.0,5.0,8.5
1906.6967213114754,1906-09-12,6.800000000000001,1.8,5.9
1906.77868852459,1906-10-12,2.25,-1.7,3.1
1906.863387978142,1906-11-12,9.1,0.0,9.1
1906.9453551912568,1906-12-12,8.0,0.6,7.7
1906.948087431694,1906-12-13,5.8999999999999995,0.6,5.6
1906.950819672131,1906-12-14,3.9,0.0,3.9
1906.9535519125684,1906-12-15,9.5,0.6,9.2
1906.9562841530055,1906-12-16,16.05,8.9,11.6
1906.9590163934427,1906-12-17,17.2,10.0,12.2
1906.9617486338798,1906-12-18,15.2,7.2,11.6
1906.964480874317,1906-12-19,14.149999999999999,6.1,11.1
1906.967213114754,1906-12-20,11.65,1.1,11.1
1906.9699453551912,1906-12-21,11.2,5.0,8.7
1906.9726775956285,1906-12-22,7.6,2.2,6.5
1906.9754098360656,1906-12-23,2.85,-1.7,3.7
1906.9781420765028,1906-12-24,9.3,2.8,7.9
1906.98087431694,1906-12-25,6.7,0.6,6.4
1906.983606557377,1906-12-26,2.4,-2.8,3.8
1906.9863387978141,1906-12-27,-1.8000000000000003,-4.4,0.4
1906.9890710382513,1906-12-28,-1.15,-3.3,0.5
1906.9918032786886,1906-12-29,-4.4,-5.6,-1.6
1906.9945355191257,1906-12-30,-0.7500000000000004,-8.3,3.4
1906.9972677595629,1906-12-31,7.85,1.7,7.0
1907.0027322404371,1907-01-01,13.8,5.0,11.3
1907.0874316939892,1907-02-01,10.95,1.7,10.1
1907.1639344262296,1907-03-01,5.2,0.4,5.0
1907.2486338797814,1907-04-01,6.8500000000000005,-1.7,7.7
1907.3306010928961,1907-05-01,14.7,7.2,11.1
1907.4153005464482,1907-06-01,11.450000000000001,3.3,9.8
1907.4972677595629,1907-07-01,12.9,6.0,9.9
1907.5819672131147,1907-08-01,12.2,5.6,9.4
1907.6666666666667,1907-09-01,11.05,1.1,10.5
1907.7486338797814,1907-10-01,13.049999999999999,3.9,11.1
1907.8333333333333,1907-11-01,8.2,0.0,8.2
1907.9153005464482,1907-12-01,13.25,6.7,9.9
1907.035519125683,1907-01-13,12.7,5.6,9.9
1907.0382513661202,1907-01-14,11.95,6.1,8.9
1907.0409836065573,1907-01-15,11.950000000000001,6.3,8.8
1907.0437158469945,1907-01-16,13.5,6.6,10.2
1907.0464480874316,1907-01-17,11.45,6.1,8.4
1907.049180327869,1907-01-18,10.850000000000001,5.1,8.3
1907.051912568306,1907-01-19,7.35,-2.7,8.7
1907.0546448087432,1907-01-20,10.85,3.9,8.9
1907.0573770491803,1907-01-21,9.100000000000001,0.6,8.8
1907.0601092896175,1907-01-22,7.25,1.1,6.7
1907.0628415300546,1907-01-23,1.6,-0.8,2.0
1907.0655737704917,1907-01-24,0.2500000000000002,-3.9,2.2
1907.068306010929,1907-01-25,-1.0000000000000002,-4.4,1.2
1907.0710382513662,1907-01-26,4.8500000000000005,-2.1,5.9
1907.0737704918033,1907-01-27,11.5,4.4,9.3
1907.0765027322404,1907-01-28,13.6,5.0,11.1
1907.0792349726776,1907-01-29,5.6,0.0,5.6
1907.0819672131147,1907-01-30,6.3999999999999995,0.6,6.1
1907.0846994535518,1907-01-31,3.95,-2.1,5.0
1907.0054644808743,1907-01-02,3.6499999999999995,-3.9,5.6
1907.0901639344263,1907-02-02,5.3,-2.6,6.6
1907.1666666666667,1907-03-02,3.6000000000000005,-5.6,6.4
1907.2513661202186,1907-04-02,2.6999999999999997,-2.8,4.1
1907.3333333333333,1907-05-02,3.05,-3.9,5.0
1907.4180327868853,1907-06-02,3.1,-2.2,4.2
1907.5,1907-07-02,5.15,-1.7,6.0
1907.5846994535518,1907-08-02,5.25,-1.1,5.8
1907.6693989071039,1907-09-02,10.6,2.8,9.2
1907.7513661202186,1907-10-02,9.100000000000001,0.6,8.8
1907.8360655737704,1907-11-02,5.55,-1.1,6.1
1907.9180327868853,1907-12-02,5.55,1.1,5.0
1907.120218579235,1907-02-13,6.3,-0.6,6.6
1907.122950819672,1907-02-14,9.65,-1.7,10.5
1907.1256830601094,1907-02-15,16.05,6.7,12.7
1907.1284153005465,1907-02-16,10.5,2.2,9.4
1907.1311475409836,1907-02-17,16.05,8.9,11.6
1907.1338797814208,1907-02-18,14.899999999999999,4.4,12.7
1907.136612021858,1907-02-19,12.75,3.3,11.1
1907.139344262295,1907-02-20,5.5,-0.6,5.8
1907.1420765027322,1907-02-21,5.6,0.0,5.6
1907.1448087431695,1907-02-22,2.6,-2.8,4.0
1907.1475409836066,1907-02-23,2.8,-2.2,3.9
1907.1502732240438,1907-02-24,7.200000000000001,-2.2,8.3
1907.1530054644809,1907-02-25,10.75,6.1,7.7
1907.155737704918,1907-02-26,10.2,5.0,7.7
1907.1584699453551,1907-02-27,9.35,4.3,7.2
1907.1612021857923,1907-02-28,9.5,4.4,7.3
1907.0081967213114,1907-01-03,14.7,5.0,12.2
1907.0928961748634,1907-02-03,10.1,0.4,9.9
1907.1693989071039,1907-03-03,7.950000000000001,-1.7,8.8
1907.2540983606557,1907-04-03,14.2,5.2,11.6
1907.3360655737704,1907-05-03,10.0,0.2,9.9
1907.4207650273224,1907-06-03,10.6,-1.0,11.1
1907.5027322404371,1907-07-03,16.8,7.2,13.2
1907.5874316939892,1907-08-03,10.75,3.9,8.8
1907.672131147541,1907-09-03,12.35,3.3,10.7
1907.7540983606557,1907-10-03,13.6,5.0,11.1
1907.8387978142077,1907-11-03,8.2,2.8,6.8
1907.9207650273224,1907-12-03,11.75,3.3,10.1
1907.1967213114754,1907-03-13,10.8,2.8,9.4
1907.1994535519125,1907-03-14,10.35,1.7,9.5
1907.2021857923498,1907-03-15,17.35,8.3,13.2
1907.204918032787,1907-03-16,13.6,5.0,11.1
1907.207650273224,1907-03-17,11.6,2.2,10.5
1907.2103825136612,1907-03-18,12.549999999999999,1.9,11.6
1907.2131147540983,1907-03-19,10.850000000000001,1.1,10.3
1907.2158469945355,1907-03-20,15.350000000000001,6.1,12.3
1907.2185792349726,1907-03-21,15.100000000000001,0.6,14.8
1907.22131147541,1907-03-22,12.3,2.8,10.9
1907.224043715847,1907-03-23,10.5,-2.2,11.6
1907.2267759562842,1907-03-24,12.7,0.0,12.7
1907.2295081967213,1907-03-25,12.899999999999999,-0.6,13.2
1907.2322404371585,1907-03-26,15.5,7.8,11.6
1907.2349726775956,1907-03-27,18.200000000000003,2.2,17.1
1907.2377049180327,1907-03-28,13.0,1.6,12.2
1907.24043715847,1907-03-29,16.8,0.0,16.8
1907.2431693989072,1907-03-30,14.1,5.0,11.6
1907.2459016393443,1907-03-31,9.65,-1.7,10.5
1907.0109289617487,1907-01-04,12.2,0.0,12.2
1907.0956284153006,1907-02-04,14.649999999999999,6.1,11.6
1907.172131147541,1907-03-04,10.299999999999999,2.2,9.2
1907.2568306010928,1907-04-04,8.9,-1.0,9.4
1907.3387978142077,1907-05-04,10.0,-2.2,11.1
1907.4234972677596,1907-06-04,10.049999999999999,1.7,9.2
1907.5054644808743,1907-07-04,11.9,0.6,11.6
1907.5901639344263,1907-08-04,11.35,-1.7,12.2
1907.6748633879781,1907-09-04,11.65,2.3,10.5
1907.7568306010928,1907-10-04,11.0,2.2,9.9
1907.8415300546449,1907-11-04,8.3,1.2,7.7
1907.9234972677596,1907-12-04,10.8,4.0,8.8
1907.2814207650274,1907-04-13,9.55,4.7,7.2
1907.2841530054645,1907-04-14,9.45,3.3,7.8
1907.2868852459017,1907-04-15,10.799999999999999,-0.6,11.1
1907.2896174863388,1907-04-16,11.649999999999999,-1.1,12.2
1907.292349726776,1907-04-17,12.049999999999999,2.9,10.6
1907.295081967213,1907-04-18,9.1,-1.2,9.7
1907.2978142076502,1907-04-19,13.899999999999999,5.6,11.1
1907.3005464480875,1907-04-20,17.35,6.1,14.3
1907.3032786885246,1907-04-21,17.150000000000002,6.7,13.8
1907.3060109289618,1907-04-22,16.0,2.2,14.9
1907.308743169399,1907-04-23,24.65,11.7,18.8
1907.311475409836,1907-04-24,24.049999999999997,11.7,18.2
1907.3142076502731,1907-04-25,17.45,6.1,14.4
1907.3169398907103,1907-04-26,13.25,3.3,11.6
1907.3196721311476,1907-04-27,11.95,1.7,11.1
1907.3224043715848,1907-04-28,11.100000000000001,0.6,10.8
1907.3251366120219,1907-04-29,16.75,8.1,12.7
1907.327868852459,1907-04-30,11.75,3.9,9.8
1907.0136612021859,1907-01-05,11.75,0.3,11.6
1907.0983606557377,1907-02-05,11.4,3.0,9.9
1907.1748633879781,1907-03-05,14.899999999999999,4.4,12.7
1907.25956284153,1907-04-05,14.25,3.9,12.3
1907.3415300546449,1907-05-05,11.299999999999999,0.4,11.1
1907.4262295081967,1907-06-05,19.9,7.8,16.0
1907.5081967213114,1907-07-05,19.05,8.3,14.9
1907.5928961748634,1907-08-05,16.35,8.3,12.2
1907.6775956284152,1907-09-05,18.85,8.3,14.7
1907.75956284153,1907-10-05,18.45,8.9,14.0
1907.844262295082,1907-11-05,21.3,10.0,16.3
1907.9262295081967,1907-12-05,18.25,8.9,13.8
1907.363387978142,1907-05-13,21.1,9.0,16.6
1907.3661202185792,1907-05-14,18.45,6.7,15.1
1907.3688524590164,1907-05-15,15.0,3.6,13.2
1907.3715846994535,1907-05-16,14.6,2.8,13.2
1907.3743169398906,1907-05-17,12.15,1.1,11.6
1907.377049180328,1907-05-18,11.1,0.0,11.1
1907.379781420765,1907-05-19,11.899999999999999,-0.6,12.2
1907.3825136612022,1907-05-20,13.3,4.4,11.1
1907.3852459016393,1907-05-21,12.0,4.2,9.9
1907.3879781420765,1907-05-22,10.5,0.0,10.5
1907.3907103825136,1907-05-23,11.1,0.0,11.1
1907.3934426229507,1907-05-24,16.8,7.2,13.2
1907.396174863388,1907-05-25,19.950000000000003,6.7,16.6
1907.3989071038252,1907-05-26,21.150000000000002,9.1,16.6
1907.4016393442623,1907-05-27,20.150000000000002,6.1,17.1
1907.4043715846994,1907-05-28,15.399999999999999,6.4,12.2
1907.4071038251366,1907-05-29,14.8,6.6,11.5
1907.4098360655737,1907-05-30,18.2,6.4,15.0
1907.4125683060108,1907-05-31,19.6,10.8,14.2
1907.016393442623,1907-01-06,21.1,10.6,15.8
1907.1010928961748,1907-02-06,17.299999999999997,8.2,13.2
1907.1775956284152,1907-03-06,17.2,6.8,13.8
1907.2622950819673,1907-04-06,19.3,5.4,16.6
1907.344262295082,1907-05-06,22.549999999999997,10.3,17.4
1907.4289617486338,1907-06-06,17.7,7.8,13.8
1907.5109289617487,1907-07-06,20.700000000000003,8.2,16.6
1907.5956284153006,1907-08-06,22.700000000000003,12.2,16.6
1907.6803278688524,1907-09-06,21.45,11.1,15.9
1907.7622950819673,1907-10-06,22.650000000000002,11.1,17.1
1907.8469945355191,1907-11-06,23.150000000000002,11.1,17.6
1907.9289617486338,1907-12-06,24.200000000000003,9.8,19.3
1907.448087431694,1907-06-13,18.7,7.8,14.8
1907.450819672131,1907-06-14,22.8,10.0,17.8
1907.4535519125684,1907-06-15,21.3,9.4,16.6
1907.4562841530055,1907-06-16,18.45,6.1,15.4
1907.4590163934427,1907-06-17,18.2,4.4,16.0
1907.4617486338798,1907-06-18,21.25,10.7,15.9
1907.464480874317,1907-06-19,22.7,10.0,17.7
1907.467213114754,1907-06-20,21.05,8.9,16.6
1907.4699453551912,1907-06-21,18.75,8.9,14.3
1907.4726775956285,1907-06-22,17.35,6.1,14.3
1907.4754098360656,1907-06-23,19.35,6.7,16.0
1907.4781420765028,1907-06-24,15.95,6.7,12.6
1907.48087431694,1907-06-25,16.3,5.0,13.8
1907.483606557377,1907-06-26,22.9,10.4,17.7
1907.4863387978141,1907-06-27,19.85,8.3,15.7
1907.4890710382513,1907-06-28,20.35,8.7,16.0
1907.4918032786886,1907-06-29,17.3,4.8,14.9
1907.4945355191257,1907-06-30,18.55,5.1,16.0
1907.01912568306,1907-01-07,17.9,5.0,15.4
1907.103825136612,1907-02-07,19.55,8.3,15.4
1907.1803278688524,1907-03-07,19.9,10.0,14.9
1907.2650273224044,1907-04-07,18.2,7.6,14.4
1907.3469945355191,1907-05-07,19.75,8.3,15.6
1907.431693989071,1907-06-07,17.75,6.7,14.4
1907.5136612021859,1907-07-07,20.15,8.3,16.0
1907.5983606557377,1907-08-07,21.5,10.6,16.2
1907.6830601092897,1907-09-07,20.599999999999998,8.4,16.4
1907.7650273224044,1907-10-07,20.200000000000003,7.2,16.6
1907.8497267759562,1907-11-07,20.05,3.9,18.1
1907.931693989071,1907-12-07,22.55,6.7,19.2
1907.5300546448088,1907-07-13,24.75,13.3,18.1
1907.532786885246,1907-07-14,28.85,15.5,21.1
1907.535519125683,1907-07-15,28.55,14.9,21.1
1907.5382513661202,1907-07-16,28.35,14.5,21.1
1907.5409836065573,1907-07-17,32.15,11.1,26.6
1907.5437158469945,1907-07-18,32.8,12.8,26.4
1907.5464480874316,1907-07-19,27.700000000000003,12.2,21.6
1907.549180327869,1907-07-20,28.549999999999997,11.7,22.7
1907.551912568306,1907-07-21,28.1,10.8,22.7
1907.5546448087432,1907-07-22,24.0,13.8,17.1
1907.5573770491803,1907-07-23,23.0,12.8,16.6
1907.5601092896175,1907-07-24,22.200000000000003,12.2,16.1
1907.5628415300546,1907-07-25,24.35,11.1,18.8
1907.5655737704917,1907-07-26,27.75,12.3,21.6
1907.568306010929,1907-07-27,26.05,11.1,20.5
1907.5710382513662,1907-07-28,25.15,12.7,18.8
1907.5737704918033,1907-07-29,26.299999999999997,12.8,19.9
1907.5765027322404,1907-07-30,22.450000000000003,10.3,17.3
1907.5792349726776,1907-07-31,20.450000000000003,6.7,17.1
1907.0218579234972,1907-01-08,21.349999999999998,7.3,17.7
1907.1065573770493,1907-02-08,23.299999999999997,12.2,17.2
1907.1830601092897,1907-03-08,26.049999999999997,13.3,19.4
1907.2677595628415,1907-04-08,25.9,13.8,19.0
1907.3497267759562,1907-05-08,24.85,10.1,19.8
1907.4344262295083,1907-06-08,21.6,10.0,16.6
1907.516393442623,1907-07-08,22.7,10.6,17.4
1907.6010928961748,1907-08-08,28.150000000000002,14.1,21.1
1907.6857923497269,1907-09-08,24.45,11.1,18.9
1907.7677595628415,1907-10-08,24.700000000000003,12.2,18.6
1907.8524590163934,1907-11-08,23.85,11.1,18.3
1907.9344262295083,1907-12-08,27.0,14.2,19.9
1907.6147540983607,1907-08-13,28.75,11.7,22.9
1907.6174863387978,1907-08-14,23.849999999999998,12.9,17.4
1907.620218579235,1907-08-15,23.5,10.6,18.2
1907.622950819672,1907-08-16,19.950000000000003,6.7,16.6
1907.6256830601094,1907-08-17,26.35,12.3,20.2
1907.6284153005465,1907-08-18,22.700000000000003,12.2,16.6
1907.6311475409836,1907-08-19,21.099999999999998,9.4,16.4
