year reset dt,year reset,year,temp c,anom c,modern anom c,modern temp c,temp c resample 1000Y,temp c mean
737516,737516.0,-82372.0,,-4.45,,,,
737535,737535.0,-82353.0,-57.84999999999997,,,,,
737562,737562.0,-82326.0,,-4.25,,,,
737577,737577.0,-82311.0,-59.04999999999998,,,,,
737607,737607.0,-82281.0,,-3.81,,,,
737619,737619.0,-82269.0,-58.64999999999998,,,,,
737654,737654.0,-82234.0,,-4.89,,,,
737659,737659.0,-82229.0,-58.44999999999999,,,,,
737696,737696.0,-82192.0,,-3.28,,,,
737700,737700.0,-82188.0,-58.74999999999997,,,,,
737740,737740.0,-82148.0,-57.34999999999997,,,,,
737741,737741.0,-82147.0,,-4.17,,,,
737778,737778.0,-82110.0,-57.54999999999998,,,,,
737784,737784.0,-82104.0,,-3.36,,,,
737817,737817.0,-82071.0,-57.84999999999997,,,,,
737826,737826.0,-82062.0,,-4.08,,,,
737855,737855.0,-82033.0,-57.84999999999997,,,,,
737868,737868.0,-82020.0,,-2.41,,,,
737894,737894.0,-81994.0,-57.74999999999997,,,,,
737909,737909.0,-81979.0,,-3.44,,,,
737933,737933.0,-81955.0,-57.54999999999998,,,,,
737953,737953.0,-81935.0,,-3.93,,,,
737972,737972.0,-81916.0,-58.54999999999998,,,,,
737995,737995.0,-81893.0,,-3.39,,,,
737999,,,,,,,,-58.31249999999998
738013,738013.0,-81875.0,-57.54999999999998,,,,,
738042,738042.0,-81846.0,,-4.69,,,,
738054,738054.0,-81834.0,-59.04999999999998,,,,,
738082,738082.0,-81806.0,,-2.51,,,,
738094,738094.0,-81794.0,-58.24999999999997,,,,,
738122,738122.0,-81766.0,,-2.56,,,,
738136,738136.0,-81752.0,-58.74999999999997,,,,,
738163,738163.0,-81725.0,,-3.71,,,,
738177,738177.0,-81711.0,-58.84999999999997,,,,,
738206,738206.0,-81682.0,,-3.37,,,,
738219,738219.0,-81669.0,-58.54999999999998,,,,,
738249,738249.0,-81639.0,,-3.63,,,,
738259,738259.0,-81629.0,-57.84999999999997,,,,,
738293,738293.0,-81595.0,,-4.09,,,,
738300,738300.0,-81588.0,-58.64999999999998,,,,,
738335,738335.0,-81553.0,,-2.84,,,,
738340,738340.0,-81548.0,-58.84999999999997,,,,,
738378,738378.0,-81510.0,,-4.04,,,,
738380,738380.0,-81508.0,-56.94999999999999,,,,,
738420,738420.0,-81468.0,-58.64999999999998,,,,,
738421,738421.0,-81467.0,,-3.56,,,,
738461,738461.0,-81427.0,-59.44999999999999,,,,,
738463,738463.0,-81425.0,,-3.41,,,,
738502,738502.0,-81386.0,-58.14999999999998,,,,,
738505,738505.0,-81383.0,,-3.68,,,,
738543,738543.0,-81345.0,-58.94999999999999,,,,,
738544,738544.0,-81344.0,,-2.3,,,,
738583,738583.0,-81305.0,,-2.47,,,,
738584,738584.0,-81304.0,-58.64999999999998,,,,,
738622,738622.0,-81266.0,,-2.83,,,,
738624,738624.0,-81264.0,-58.04999999999998,,,,,
738662,738662.0,-81226.0,,-2.76,,,,
738663,738663.0,-81225.0,-58.74999999999997,,,,,
738701,738701.0,-81187.0,,-2.65,,,,
738703,738703.0,-81185.0,-58.24999999999997,,,,,
738740,738740.0,-81148.0,,-2.48,,,,
738744,738744.0,-81144.0,-58.04999999999998,,,,,
738781,738781.0,-81107.0,,-3.52,,,,
738785,738785.0,-81103.0,-59.04999999999998,,,,,
738822,738822.0,-81066.0,,-2.49,,,,
738826,738826.0,-81062.0,-58.94999999999999,,,,,
738864,738864.0,-81024.0,,-3.95,,,,
738869,738869.0,-81019.0,-59.84999999999997,,,,,
738906,738906.0,-80982.0,,-3.14,,,,
738913,738913.0,-80975.0,-58.84999999999997,,,,,
738949,738949.0,-80939.0,,-3.73,,,,
738956,738956.0,-80932.0,-59.64999999999998,,,,,
738992,738992.0,-80896.0,,-3.74,,,,
738999,738999.0,-80889.0,-59.34999999999997,,,,,-58.63799999999998
739034,739034.0,-80854.0,,-3.48,,,,
739043,739043.0,-80845.0,-60.14999999999998,,,,,
739075,739075.0,-80813.0,,-2.77,,,,
739086,739086.0,-80802.0,-59.04999999999998,,,,,
739117,739117.0,-80771.0,,-3.58,,,,
739127,739127.0,-80761.0,-59.14999999999998,,,,,
739158,739158.0,-80730.0,,-3.79,,,,
739169,739169.0,-80719.0,-59.34999999999997,,,,,
739196,739196.0,-80692.0,,-2.01,,,,
739210,739210.0,-80678.0,-58.44999999999999,,,,,
739239,739239.0,-80649.0,,-3.59,,,,
739251,739251.0,-80637.0,-59.24999999999997,,,,,
739284,739284.0,-80604.0,,-4.4,,,,
739291,739291.0,-80597.0,-57.74999999999997,,,,,
739326,739326.0,-80562.0,,-3.04,,,,
739331,739331.0,-80557.0,-59.84999999999997,,,,,
739369,739369.0,-80519.0,,-3.87,,,,
739374,739374.0,-80514.0,-59.44999999999999,,,,,
739411,739411.0,-80477.0,,-3.59,,,,
739417,739417.0,-80471.0,-59.44999999999999,,,,,
739452,739452.0,-80436.0,,-2.96,,,,
739459,739459.0,-80429.0,-59.44999999999999,,,,,
739495,739495.0,-80393.0,,-3.63,,,,
739504,739504.0,-80384.0,-60.34999999999997,,,,,
739535,739535.0,-80353.0,,-3.12,,,,
739548,739548.0,-80340.0,-60.34999999999997,,,,,
739577,739577.0,-80311.0,,-2.97,,,,
739592,739592.0,-80296.0,-59.44999999999999,,,,,
739620,739620.0,-80268.0,,-3.91,,,,
739635,739635.0,-80253.0,-59.04999999999998,,,,,
739664,739664.0,-80224.0,,-3.85,,,,
739678,739678.0,-80210.0,-59.74999999999997,,,,,
739710,739710.0,-80178.0,,-4.74,,,,
739721,739721.0,-80167.0,-60.14999999999998,,,,,
739754,739754.0,-80134.0,,-3.71,,,,
739766,739766.0,-80122.0,-60.74999999999997,,,,,
739801,739801.0,-80087.0,,-4.59,,,,
739811,739811.0,-80077.0,-60.54999999999998,,,,,
739846,739846.0,-80042.0,,-4.26,,,,
739857,739857.0,-80031.0,-59.84999999999997,,,,,
739895,739895.0,-79993.0,,-5.03,,,,
739901,739901.0,-79987.0,-60.34999999999997,,,,,
739939,739939.0,-79949.0,,-3.93,,,,
739946,739946.0,-79942.0,-60.54999999999998,,,,,
739983,739983.0,-79905.0,,-4.07,,,,
739991,739991.0,-79897.0,-59.84999999999997,,,,,
739999,,,,,,,,-59.6673913043478
740028,740028.0,-79860.0,,-4.21,,,,
740034,740034.0,-79854.0,-60.64999999999998,,,,,
740071,740071.0,-79817.0,,-3.38,,,,
740077,740077.0,-79811.0,-59.74999999999997,,,,,
740113,740113.0,-79775.0,,-4.14,,,,
740120,740120.0,-79768.0,-59.54999999999998,,,,,
740155,740155.0,-79733.0,,-2.65,,,,
740163,740163.0,-79725.0,-60.24999999999997,,,,,
740201,740201.0,-79687.0,,-4.8,,,,
740205,740205.0,-79683.0,-59.74999999999997,,,,,
740247,740247.0,-79641.0,-59.44999999999999,-4.37,,,,
740290,740290.0,-79598.0,-59.94999999999999,,,,,
740293,740293.0,-79595.0,,-4.37,,,,
740333,740333.0,-79555.0,-60.14999999999998,,,,,
740339,740339.0,-79549.0,,-4.37,,,,
740376,740376.0,-79512.0,-60.14999999999998,,,,,
740388,740388.0,-79500.0,,-5.21,,,,
740419,740419.0,-79469.0,-60.34999999999997,,,,,
740437,740437.0,-79451.0,,-5.26,,,,
740462,740462.0,-79426.0,-60.04999999999998,,,,,
740483,740483.0,-79405.0,,-4.35,,,,
740504,740504.0,-79384.0,-59.44999999999999,,,,,
740528,740528.0,-79360.0,,-3.91,,,,
740548,740548.0,-79340.0,-60.44999999999999,,,,,
740574,740574.0,-79314.0,,-4.65,,,,
740592,740592.0,-79296.0,-59.74999999999997,,,,,
740623,740623.0,-79265.0,,-5.05,,,,
740635,740635.0,-79253.0,-61.04999999999998,,,,,
740674,740674.0,-79214.0,,-5.63,,,,
740677,740677.0,-79211.0,-58.94999999999999,,,,,
740718,740718.0,-79170.0,-60.04999999999998,,,,,
740724,740724.0,-79164.0,,-5.49,,,,
740759,740759.0,-79129.0,-60.04999999999998,,,,,
740773,740773.0,-79115.0,,-4.72,,,,
740803,740803.0,-79085.0,-59.94999999999999,,,,,
740822,740822.0,-79066.0,,-5.28,,,,
740847,740847.0,-79041.0,-60.54999999999998,,,,,
740872,740872.0,-79016.0,,-5.5,,,,
740891,740891.0,-78997.0,-60.84999999999997,,,,,
740920,740920.0,-78968.0,,-4.74,,,,
740935,740935.0,-78953.0,-60.54999999999998,,,,,
740969,740969.0,-78919.0,,-5.52,,,,
740978,740978.0,-78910.0,-60.24999999999997,,,,,
740999,,,,,,,,-60.08478260869563
741017,741017.0,-78871.0,,-4.69,,,,
741022,741022.0,-78866.0,-60.64999999999998,,,,,
741063,741063.0,-78825.0,-59.14999999999998,,,,,
741064,741064.0,-78824.0,,-4.49,,,,
741105,741105.0,-78783.0,-59.34999999999997,,,,,
741112,741112.0,-78776.0,,-5.14,,,,
741146,741146.0,-78742.0,-61.04999999999998,,,,,
741159,741159.0,-78729.0,,-4.66,,,,
741191,741191.0,-78697.0,-59.84999999999997,,,,,
741205,741205.0,-78683.0,,-4.38,,,,
741235,741235.0,-78653.0,-61.34999999999997,,,,,
741252,741252.0,-78636.0,,-4.86,,,,
741279,741279.0,-78609.0,-60.04999999999998,,,,,
741301,741301.0,-78587.0,,-5.04,,,,
741321,741321.0,-78567.0,-60.64999999999998,,,,,
741349,741349.0,-78539.0,,-5.01,,,,
741363,741363.0,-78525.0,-59.84999999999997,,,,,
741398,741398.0,-78490.0,,-5.26,,,,
741405,741405.0,-78483.0,-59.94999999999999,,,,,
741446,741446.0,-78442.0,,-4.91,,,,
741449,741449.0,-78439.0,-59.54999999999998,,,,,
741492,741492.0,-78396.0,,-4.37,,,,
741493,741493.0,-78395.0,-61.34999999999997,,,,,
741536,741536.0,-78352.0,-60.24999999999997,,,,,
741541,741541.0,-78347.0,,-5.39,,,,
741582,741582.0,-78306.0,-61.14999999999998,,,,,
741589,741589.0,-78299.0,,-4.62,,,,
741628,741628.0,-78260.0,-60.14999999999998,,,,,
741640,741640.0,-78248.0,,-5.96,,,,
741674,741674.0,-78214.0,-62.24999999999997,,,,,
741685,741685.0,-78203.0,,-3.8,,,,
741720,741720.0,-78168.0,-60.74999999999997,,,,,
741731,741731.0,-78157.0,,-4.9,,,,
741765,741765.0,-78123.0,-60.74999999999997,,,,,
741779,741779.0,-78109.0,,-4.92,,,,
741810,741810.0,-78078.0,-60.54999999999998,,,,,
741827,741827.0,-78061.0,,-4.86,,,,
741855,741855.0,-78033.0,-61.44999999999999,,,,,
741877,741877.0,-78011.0,,-5.45,,,,
741899,741899.0,-77989.0,-60.14999999999998,,,,,
741928,741928.0,-77960.0,,-5.77,,,,
741943,741943.0,-77945.0,-60.04999999999998,,,,,
741978,741978.0,-77910.0,,-5.44,,,,
741987,741987.0,-77901.0,-60.54999999999998,,,,,
741999,,,,,,,,-60.471739130434756
742028,742028.0,-77860.0,,-5.13,,,,
742032,742032.0,-77856.0,-60.74999999999997,,,,,
742076,742076.0,-77812.0,,-5.57,,,,
742077,742077.0,-77811.0,-60.44999999999999,,,,,
742122,742122.0,-77766.0,,-4.06,,,,
742123,742123.0,-77765.0,-61.24999999999997,,,,,
742168,742168.0,-77720.0,,-4.26,,,,
742169,742169.0,-77719.0,-61.24999999999997,,,,,
742216,742216.0,-77672.0,-60.64999999999998,,,,,
742217,742217.0,-77671.0,,-5.99,,,,
742265,742265.0,-77623.0,-60.34999999999997,,,,,
742267,742267.0,-77621.0,,-4.71,,,,
742313,742313.0,-77575.0,-61.74999999999997,,,,,
742318,742318.0,-77570.0,,-6.29,,,,
742362,742362.0,-77526.0,-62.44999999999999,,,,,
742368,742368.0,-77520.0,,-4.96,,,,
742410,742410.0,-77478.0,-60.84999999999997,,,,,
742417,742417.0,-77471.0,,-5.59,,,,
742458,742458.0,-77430.0,-60.74999999999997,,,,,
742464,742464.0,-77424.0,,-4.76,,,,
742506,742506.0,-77382.0,-61.74999999999997,,,,,
742511,742511.0,-77377.0,,-4.88,,,,
742555,742555.0,-77333.0,-61.24999999999997,,,,,
742558,742558.0,-77330.0,,-4.44,,,,
742604,742604.0,-77284.0,-61.04999999999998,,,,,
742610,742610.0,-77278.0,,-6.27,,,,
742653,742653.0,-77235.0,-61.64999999999998,,,,,
742660,742660.0,-77228.0,,-5.13,,,,
742704,742704.0,-77184.0,-61.54999999999998,,,,,
742711,742711.0,-77177.0,,-6.06,,,,
742755,742755.0,-77133.0,-61.74999999999997,,,,,
742762,742762.0,-77126.0,,-5.02,,,,
742806,742806.0,-77082.0,-61.44999999999999,,,,,
742816,742816.0,-77072.0,,-7.15,,,,
742859,742859.0,-77029.0,-61.84999999999997,,,,,
742869,742869.0,-77019.0,,-5.67,,,,
742912,742912.0,-76976.0,-62.14999999999998,,,,,
742919,742919.0,-76969.0,,-5.64,,,,
742966,742966.0,-76922.0,-62.14999999999998,,,,,
742970,742970.0,-76918.0,,-5.41,,,,
742999,,,,,,,,-61.354999999999976
743018,743018.0,-76870.0,-61.54999999999998,,,,,
743021,743021.0,-76867.0,,-6.32,,,,
743070,743070.0,-76818.0,-61.54999999999998,,,,,
743071,743071.0,-76817.0,,-5.1,,,,
743119,743119.0,-76769.0,,-4.92,,,,
743123,743123.0,-76765.0,-62.14999999999998,,,,,
743168,743168.0,-76720.0,,-5.45,,,,
743173,743173.0,-76715.0,-61.34999999999997,,,,,
743218,743218.0,-76670.0,,-5.67,,,,
743222,743222.0,-76666.0,-60.74999999999997,,,,,
743268,743268.0,-76620.0,,-5.34,,,,
743272,743272.0,-76616.0,-60.84999999999997,,,,,
743320,743320.0,-76568.0,,-6.13,,,,
743322,743322.0,-76566.0,-61.44999999999999,,,,,
743373,743373.0,-76515.0,-60.24999999999997,-6.12,,,,
743423,743423.0,-76465.0,,-5.61,,,,
743424,743424.0,-76464.0,-61.84999999999997,,,,,
743474,743474.0,-76414.0,,-5.25,,,,
743475,743475.0,-76413.0,-61.14999999999998,,,,,
743526,743526.0,-76362.0,-61.04999999999998,,,,,
743528,743528.0,-76360.0,,-6.64,,,,
743578,743578.0,-76310.0,-61.14999999999998,,,,,
743586,743586.0,-76302.0,,-7.4,,,,
743632,743632.0,-76256.0,-61.24999999999997,,,,,
743638,743638.0,-76250.0,,-5.75,,,,
743686,743686.0,-76202.0,-61.94999999999999,,,,,
743689,743689.0,-76199.0,,-5.69,,,,
743740,743740.0,-76148.0,-61.74999999999997,,,,,
743744,743744.0,-76144.0,,-6.63,,,,
743796,743796.0,-76092.0,-62.04999999999998,,,,,
743797,743797.0,-76091.0,,-6.2,,,,
743849,743849.0,-76039.0,,-5.94,,,,
743852,743852.0,-76036.0,-62.24999999999997,,,,,
743903,743903.0,-75985.0,,-6.6,,,,
743907,743907.0,-75981.0,-61.44999999999999,,,,,
743958,743958.0,-75930.0,,-6.44,,,,
743961,743961.0,-75927.0,-61.14999999999998,,,,,
743999,,,,,,,,-61.41842105263156
744013,744013.0,-75875.0,,-6.69,,,,
744015,744015.0,-75873.0,-62.04999999999998,,,,,
744068,744068.0,-75820.0,,-6.38,,,,
744070,744070.0,-75818.0,-61.04999999999998,,,,,
744123,744123.0,-75765.0,,-6.81,,,,
744125,744125.0,-75763.0,-63.14999999999998,,,,,
744180,744180.0,-75708.0,,-7.05,,,,
744181,744181.0,-75707.0,-61.34999999999997,,,,,
744237,744237.0,-75651.0,-61.14999999999998,-7.04,,,,
744292,744292.0,-75596.0,,-6.46,,,,
744294,744294.0,-75594.0,-61.74999999999997,,,,,
744346,744346.0,-75542.0,,-6.43,,,,
744351,744351.0,-75537.0,-61.94999999999999,,,,,
744403,744403.0,-75485.0,,-7.08,,,,
744408,744408.0,-75480.0,-62.54999999999998,,,,,
744456,744456.0,-75432.0,,-6.31,,,,
744463,744463.0,-75425.0,-61.34999999999997,,,,,
744506,744506.0,-75382.0,,-5.66,,,,
744518,744518.0,-75370.0,-61.44999999999999,,,,,
744557,744557.0,-75331.0,,-5.77,,,,
744574,744574.0,-75314.0,-62.04999999999998,,,,,
744609,744609.0,-75279.0,,-6.38,,,,
744633,744633.0,-75255.0,-61.74999999999997,,,,,
744659,744659.0,-75229.0,,-5.16,,,,
744692,744692.0,-75196.0,-62.44999999999999,,,,,
744713,744713.0,-75175.0,,-6.78,,,,
744752,744752.0,-75136.0,-62.94999999999999,,,,,
744765,744765.0,-75123.0,,-6.12,,,,
744811,744811.0,-75077.0,-62.64999999999998,,,,,
744817,744817.0,-75071.0,,-6.03,,,,
744869,744869.0,-75019.0,,-6.06,,,,
744870,744870.0,-75018.0,-61.84999999999997,,,,,
744922,744922.0,-74966.0,,-6.21,,,,
744928,744928.0,-74960.0,-62.44999999999999,,,,,
744977,744977.0,-74911.0,,-6.89,,,,
744984,744984.0,-74904.0,-61.54999999999998,,,,,
744999,,,,,,,,-61.9722222222222
745032,745032.0,-74856.0,,-6.65,,,,
745039,745039.0,-74849.0,-61.94999999999999,,,,,
745089,745089.0,-74799.0,,-6.95,,,,
745094,745094.0,-74794.0,-61.24999999999997,,,,,
745146,745146.0,-74742.0,,-7.18,,,,
745148,745148.0,-74740.0,-61.64999999999998,,,,,
745199,745199.0,-74689.0,,-6.38,,,,
745202,745202.0,-74686.0,-61.64999999999998,,,,,
745251,745251.0,-74637.0,,-6.1,,,,
745256,745256.0,-74632.0,-61.04999999999998,,,,,
745307,745307.0,-74581.0,,-6.98,,,,
745308,745308.0,-74580.0,-61.14999999999998,,,,,
745359,745359.0,-74529.0,-60.94999999999999,,,,,
745360,745360.0,-74528.0,,-5.99,,,,
745411,745411.0,-74477.0,-60.84999999999997,,,,,
745419,745419.0,-74469.0,,-8.09,,,,
745463,745463.0,-74425.0,-60.84999999999997,,,,,
745473,745473.0,-74415.0,,-6.28,,,,
745515,745515.0,-74373.0,-61.24999999999997,,,,,
745526,745526.0,-74362.0,,-6.1,,,,
745567,745567.0,-74321.0,-61.64999999999998,,,,,
745580,745580.0,-74308.0,,-6.75,,,,
745617,745617.0,-74271.0,-60.14999999999998,,,,,
745636,745636.0,-74252.0,,-6.91,,,,
745667,745667.0,-74221.0,-61.14999999999998,,,,,
745694,745694.0,-74194.0,,-7.51,,,,
745717,745717.0,-74171.0,-60.34999999999997,,,,,
745747,745747.0,-74141.0,,-6.31,,,,
745766,745766.0,-74122.0,-60.74999999999997,,,,,
745800,745800.0,-74088.0,,-6.38,,,,
745814,745814.0,-74074.0,-60.24999999999997,,,,,
745856,745856.0,-74032.0,,-6.99,,,,
745863,745863.0,-74025.0,-60.34999999999997,,,,,
745908,745908.0,-73980.0,-60.54999999999998,,,,,
745912,745912.0,-73976.0,,-6.77,,,,
745953,745953.0,-73935.0,-59.44999999999999,,,,,
745970,745970.0,-73918.0,,-7.43,,,,
745998,745998.0,-73890.0,-59.04999999999998,,,,,
745999,,,,,,,,-60.814999999999976
746030,746030.0,-73858.0,,-7.94,,,,
746042,746042.0,-73846.0,-59.64999999999998,,,,,
746085,746085.0,-73803.0,-58.54999999999998,,,,,
746089,746089.0,-73799.0,,-7.6,,,,
746128,746128.0,-73760.0,-59.44999999999999,,,,,
746145,746145.0,-73743.0,,-6.78,,,,
746175,746175.0,-73713.0,-59.94999999999999,,,,,
746202,746202.0,-73686.0,,-7.41,,,,
746222,746222.0,-73666.0,-60.14999999999998,,,,,
746256,746256.0,-73632.0,,-6.52,,,,
746268,746268.0,-73620.0,-59.94999999999999,,,,,
746311,746311.0,-73577.0,,-6.96,,,,
746315,746315.0,-73573.0,-60.84999999999997,,,,,
746362,746362.0,-73526.0,-60.04999999999998,,,,,
746364,746364.0,-73524.0,,-6.22,,,,
746409,746409.0,-73479.0,-59.54999999999998,,,,,
746417,746417.0,-73471.0,,-6.67,,,,
746457,746457.0,-73431.0,-60.74999999999997,,,,,
746470,746470.0,-73418.0,,-6.62,,,,
746505,746505.0,-73383.0,-59.84999999999997,,,,,
746522,746522.0,-73366.0,,-5.99,,,,
746553,746553.0,-73335.0,-60.54999999999998,,,,,
746573,746573.0,-73315.0,,-6.1,,,,
746600,746600.0,-73288.0,-60.54999999999998,,,,,
746623,746623.0,-73265.0,,-5.98,,,,
746647,746647.0,-73241.0,-60.44999999999999,,,,,
746673,746673.0,-73215.0,,-5.82,,,,
746694,746694.0,-73194.0,-59.24999999999997,,,,,
746724,746724.0,-73164.0,,-5.86,,,,
746745,746745.0,-73143.0,-60.94999999999999,,,,,
746775,746775.0,-73113.0,,-6.22,,,,
746796,746796.0,-73092.0,-61.04999999999998,,,,,
746827,746827.0,-73061.0,,-6.67,,,,
746848,746848.0,-73040.0,-61.64999999999998,,,,,
746876,746876.0,-73012.0,,-5.19,,,,
746899,746899.0,-72989.0,-61.14999999999998,,,,,
746925,746925.0,-72963.0,,-6.11,,,,
746951,746951.0,-72937.0,-61.24999999999997,,,,,
746974,746974.0,-72914.0,,-5.34,,,,
746999,,,,,,,,-60.27999999999999
747003,747003.0,-72885.0,-61.24999999999997,,,,,
747022,747022.0,-72866.0,,-5.72,,,,
747056,747056.0,-72832.0,-61.94999999999999,,,,,
747070,747070.0,-72818.0,,-5.26,,,,
747109,747109.0,-72779.0,-60.54999999999998,,,,,
747117,747117.0,-72771.0,,-5.29,,,,
747163,747163.0,-72725.0,-62.34999999999997,,,,,
747164,747164.0,-72724.0,,-5.59,,,,
747208,747208.0,-72680.0,,-4.44,,,,
747216,747216.0,-72672.0,-61.44999999999999,,,,,
747251,747251.0,-72637.0,,-4.08,,,,
747269,747269.0,-72619.0,-62.04999999999998,,,,,
747295,747295.0,-72593.0,,-4.64,,,,
747322,747322.0,-72566.0,-61.14999999999998,,,,,
747335,747335.0,-72553.0,,-3.52,,,,
747375,747375.0,-72513.0,-62.54999999999998,,,,,
747379,747379.0,-72509.0,,-4.47,,,,
747424,747424.0,-72464.0,,-4.97,,,,
747428,747428.0,-72460.0,-61.44999999999999,,,,,
747470,747470.0,-72418.0,,-5.15,,,,
747481,747481.0,-72407.0,-61.54999999999998,,,,,
747516,747516.0,-72372.0,,-4.92,,,,
747534,747534.0,-72354.0,-61.84999999999997,,,,,
747564,747564.0,-72324.0,,-5.86,,,,
747588,747588.0,-72300.0,-61.54999999999998,,,,,
747610,747610.0,-72278.0,,-5.06,,,,
747642,747642.0,-72246.0,-62.64999999999998,,,,,
747655,747655.0,-72233.0,,-4.51,,,,
747697,747697.0,-72191.0,-62.14999999999998,,,,,
747703,747703.0,-72185.0,,-5.7,,,,
747748,747748.0,-72140.0,,-4.83,,,,
747753,747753.0,-72135.0,-62.44999999999999,,,,,
747796,747796.0,-72092.0,,-5.56,,,,
747808,747808.0,-72080.0,-62.64999999999998,,,,,
747844,747844.0,-72044.0,,-5.52,,,,
747866,747866.0,-72022.0,-62.54999999999998,,,,,
747891,747891.0,-71997.0,,-5.39,,,,
747923,747923.0,-71965.0,-62.64999999999998,,,,,
747935,747935.0,-71953.0,,-4.21,,,,
747980,747980.0,-71908.0,-63.14999999999998,,,,,
747984,747984.0,-71904.0,,-5.97,,,,
747999,,,,,,,,-61.99736842105261
748034,748034.0,-71854.0,,-6.04,,,,
748039,748039.0,-71849.0,-63.24999999999997,,,,,
748086,748086.0,-71802.0,,-6.62,,,,
748099,748099.0,-71789.0,-63.14999999999998,,,,,
748137,748137.0,-71751.0,,-6.11,,,,
748158,748158.0,-71730.0,-62.84999999999997,,,,,
748188,748188.0,-71700.0,,-6.23,,,,
748217,748217.0,-71671.0,-63.84999999999997,,,,,
748240,748240.0,-71648.0,,-6.23,,,,
748275,748275.0,-71613.0,-63.24999999999997,,,,,
748293,748293.0,-71595.0,,-6.91,,,,
748334,748334.0,-71554.0,-62.24999999999997,,,,,
748343,748343.0,-71545.0,,-5.53,,,,
748390,748390.0,-71498.0,-62.54999999999998,,,,,
748398,748398.0,-71490.0,,-7.39,,,,
748446,748446.0,-71442.0,-62.04999999999998,,,,,
748451,748451.0,-71437.0,,-6.45,,,,
748501,748501.0,-71387.0,-63.04999999999998,,,,,
748505,748505.0,-71383.0,,-7.1,,,,
748555,748555.0,-71333.0,-61.84999999999997,,,,,
748557,748557.0,-71331.0,,-6.16,,,,
748609,748609.0,-71279.0,-62.24999999999997,,,,,
748613,748613.0,-71275.0,,-7.55,,,,
748663,748663.0,-71225.0,-62.04999999999998,,,,,
748666,748666.0,-71222.0,,-6.45,,,,
748716,748716.0,-71172.0,-61.54999999999998,,,,,
748719,748719.0,-71169.0,,-6.51,,,,
748769,748769.0,-71119.0,-61.84999999999997,,,,,
748772,748772.0,-71116.0,,-6.89,,,,
748821,748821.0,-71067.0,-61.94999999999999,,,,,
748826,748826.0,-71062.0,,-6.58,,,,
748874,748874.0,-71014.0,-61.64999999999998,,,,,
748882,748882.0,-71006.0,,-7.66,,,,
748926,748926.0,-70962.0,-61.74999999999997,,,,,
748939,748939.0,-70949.0,,-7.17,,,,
748978,748978.0,-70910.0,-61.64999999999998,,,,,
748995,748995.0,-70893.0,,-7.42,,,,
748999,,,,,,,,-62.37777777777775
749030,749030.0,-70858.0,-60.84999999999997,,,,,
749053,749053.0,-70835.0,,-7.63,,,,
749081,749081.0,-70807.0,-61.84999999999997,,,,,
749111,749111.0,-70777.0,,-7.6,,,,
749132,749132.0,-70756.0,-61.74999999999997,,,,,
749169,749169.0,-70719.0,,-7.66,,,,
749185,749185.0,-70703.0,-62.14999999999998,,,,,
749230,749230.0,-70658.0,,-8.19,,,,
749237,749237.0,-70651.0,-61.94999999999999,,,,,
749290,749290.0,-70598.0,-60.94999999999999,,,,,
749291,749291.0,-70597.0,,-8.32,,,,
749340,749340.0,-70548.0,-60.94999999999999,,,,,
749352,749352.0,-70536.0,,-8.14,,,,
749390,749390.0,-70498.0,-61.14999999999998,,,,,
749412,749412.0,-70476.0,,-7.9,,,,
749440,749440.0,-70448.0,-61.34999999999997,,,,,
749475,749475.0,-70413.0,,-8.89,,,,
749492,749492.0,-70396.0,-62.04999999999998,,,,,
749537,749537.0,-70351.0,,-8.24,,,,
749543,749543.0,-70345.0,-60.14999999999998,,,,,
749594,749594.0,-70294.0,,-7.3,,,,
749595,749595.0,-70293.0,-62.24999999999997,,,,,
749645,749645.0,-70243.0,-62.64999999999998,,,,,
749651,749651.0,-70237.0,,-7.59,,,,
749695,749695.0,-70193.0,-60.34999999999997,,,,,
749706,749706.0,-70182.0,,-7.05,,,,
749746,749746.0,-70142.0,-60.94999999999999,,,,,
749764,749764.0,-70124.0,,-8.05,,,,
749792,749792.0,-70096.0,-60.44999999999999,,,,,
749819,749819.0,-70069.0,,-6.94,,,,
749838,749838.0,-70050.0,-60.44999999999999,,,,,
749874,749874.0,-70014.0,,-7.28,,,,
749884,749884.0,-70004.0,-59.94999999999999,,,,,
749928,749928.0,-69960.0,,-7.09,,,,
749931,749931.0,-69957.0,-60.54999999999998,,,,,
749979,749979.0,-69909.0,-60.54999999999998,,,,,
749981,749981.0,-69907.0,,-6.6,,,,
