Year,Month,Daily,Max (°F),Min (°F),Max (°C),Min (°C)
1874,1,2,53.5,41.5,11.9,5.3
1874,1,3,44.7,32.6,7.1,0.3
1874,1,4,39.1,31,3.9,-0.6
1874,1,5,38.9,28.6,3.8,-1.9
1874,1,6,38.6,29.1,3.7,-1.6
1874,1,7,46.9,39.9,8.3,4.4
1874,1,8,50.3,46,10.2,7.8
1874,1,9,51,32.3,10.6,0.2
1874,1,10,46.2,30.6,7.9,-0.8
1874,1,11,42.6,30.6,5.9,-0.8
1874,1,12,49.5,37,9.7,2.8
1874,1,13,45.9,34.5,7.7,1.4
1874,1,14,50.3,39.4,10.2,4.1
1874,1,15,51.8,44.1,11,6.7
1874,1,16,52.5,37.1,11.4,2.8
1874,1,17,40.5,30.1,4.7,-1.1
1874,1,18,51.3,30.1,10.7,-1.1
1874,1,19,54.6,45.1,12.6,7.3
1874,1,20,49.7,41.1,9.8,5.1
1874,1,21,50.3,38.4,10.2,3.6
1874,1,22,50.6,35.8,10.3,2.1
1874,1,23,50.7,35.3,10.4,1.8
1874,1,24,50.4,38.3,10.2,3.5
1874,1,25,44.9,34,7.2,1.1
1874,1,26,48.1,34.1,8.9,1.2
1874,1,27,51.4,47.1,10.8,8.4
1874,1,28,51.6,45.3,10.9,7.4
1874,1,29,47,40.1,8.3,4.5
1874,1,30,49.3,39.2,9.6,4
1874,1,31,47.6,37.5,8.7,3.1
1874,2,1,46.4,40.1,8,4.5
1874,2,2,44.5,40.1,6.9,4.5
1874,2,3,49.6,40.3,9.8,4.6
1874,2,4,51.6,39.1,10.9,3.9
1874,2,5,50.5,36.3,10.3,2.4
1874,2,6,48.6,30.1,9.2,-1.1
1874,2,7,46.4,32,8,0
1874,2,8,50.3,41,10.2,5
1874,2,9,47.2,25.6,8.4,-3.6
1874,2,10,43.6,25.9,6.4,-3.4
1874,2,11,40.7,33.3,4.8,0.7
1874,2,12,40.5,35.3,4.7,1.8
1874,2,13,46.4,36,8,2.2
1874,2,14,53.8,43.2,12.1,6.2
1874,2,15,52.6,35.3,11.4,1.8
1874,2,16,46.5,34.1,8.1,1.2
1874,2,17,39.9,32.4,4.4,0.2
1874,2,18,43,31.3,6.1,-0.4
1874,2,19,46.7,31.3,8.2,-0.4
1874,2,20,48.6,34.1,9.2,1.2
1874,2,21,55.4,45.1,13,7.3
1874,2,22,51,30,10.6,-1.1
1874,2,23,49,29.9,9.4,-1.2
1874,2,24,50.6,39.1,10.3,3.9
1874,2,25,52.8,43.3,11.6,6.3
1874,2,26,47.6,40.6,8.7,4.8
1874,2,27,48.8,36.6,9.3,2.6
1874,2,28,49,32,9.4,0
1874,3,1,47.4,33.9,8.6,1.1
1874,3,2,54.6,41.3,12.6,5.2
1874,3,3,53.6,43.8,12,6.6
1874,3,4,56.6,45.9,13.7,7.7
1874,3,5,57.7,44.6,14.3,7
1874,3,6,51.4,43.1,10.8,6.2
1874,3,7,54.6,29.1,12.6,-1.6
1874,3,8,54.9,29.2,12.7,-1.6
1874,3,9,51.1,28.8,10.6,-1.8
1874,3,10,41,25.5,5,-3.6
1874,3,11,56.6,20.9,13.7,-6.2
1874,3,12,39.7,22.3,4.3,-5.4
1874,3,13,48.8,34.6,9.3,1.4
1874,3,14,51.1,39.3,10.6,4.1
1874,3,15,50.6,42.9,10.3,6.1
1874,3,16,51,43.8,10.6,6.6
1874,3,17,53.1,47.1,11.7,8.4
1874,3,18,54.8,41.9,12.7,5.5
1874,3,19,55.6,37.4,13.1,3
1874,3,20,54.1,39.8,12.3,4.3
1874,3,21,52.3,41.1,11.3,5.1
1874,3,22,55.8,47.4,13.2,8.6
1874,3,23,57.4,42.2,14.1,5.7
1874,3,24,59.1,43,15.1,6.1
1874,3,25,59,37.9,15,3.3
1874,3,26,58.2,41.6,14.6,5.3
1874,3,27,54.6,44.2,12.6,6.8
1874,3,28,58.7,35.9,14.8,2.2
1874,3,29,54.6,44.5,12.6,6.9
1874,3,30,56.7,39.1,13.7,3.9
1874,3,31,53.8,42.9,12.1,6.1
1874,4,1,52.4,37.3,11.3,2.9
1874,4,2,52.5,42,11.4,5.6
1874,4,3,55.8,37.5,13.2,3.1
1874,4,4,48.5,32.7,9.2,0.4
1874,4,5,49.1,34.3,9.5,1.3
1874,4,6,51.2,34.5,10.7,1.4
1874,4,7,55.1,37.2,12.8,2.9
1874,4,8,49.8,33.9,9.9,1.1
1874,4,9,52.5,40.5,11.4,4.7
1874,4,10,53.8,33.3,12.1,0.7
1874,4,11,48.6,28.8,9.2,-1.8
1874,4,12,50.6,28.5,10.3,-1.9
1874,4,13,53.9,35,12.2,1.7
1874,4,14,52.6,46.3,11.4,7.9
1874,4,15,55.3,35.8,12.9,2.1
1874,4,16,56.6,42,13.7,5.6
1874,4,17,55.3,44.8,12.9,7.1
1874,4,18,55.5,46.2,13.1,7.9
1874,4,19,60.1,47.6,15.6,8.7
1874,4,20,64.2,44.3,17.9,6.8
1874,4,21,64.2,47.7,17.9,8.7
1874,4,22,61,42.5,16.1,5.8
1874,4,23,62.1,43.1,16.7,6.2
1874,4,24,63.5,47.5,17.5,8.6
1874,4,25,67,44.3,19.4,6.8
1874,4,26,67.2,55,19.6,12.8
1874,4,27,68.8,51.2,20.4,10.7
1874,4,28,70.6,58.5,21.4,14.7
1874,4,29,70.3,49.3,21.3,9.6
1874,4,30,63.3,35,17.4,1.7
1874,5,1,66.5,35.7,19.2,2.1
1874,5,2,67.9,40.3,19.9,4.6
1874,5,3,60.7,34.8,15.9,1.6
1874,5,4,57.1,35.9,13.9,2.2
1874,5,5,54.8,38,12.7,3.3
1874,5,6,52.7,42.5,11.5,5.8
1874,5,7,54.9,34,12.7,1.1
1874,5,8,53,30.8,11.7,-0.7
1874,5,9,55.4,28.9,13,-1.7
1874,5,10,52.6,28.3,11.4,-2.1
1874,5,11,56.4,34.7,13.6,1.5
1874,5,12,61.5,31.2,16.4,-0.4
1874,5,13,60.7,39.2,15.9,4
1874,5,14,62.9,43,17.2,6.1
1874,5,15,61.5,50.2,16.4,10.1
1874,5,16,58.8,44.9,14.9,7.2
1874,5,17,56.1,46.2,13.4,7.9
1874,5,18,62.5,44.8,16.9,7.1
1874,5,19,67.1,53.5,19.5,11.9
1874,5,20,67.2,40.8,19.6,4.9
1874,5,21,61.4,38.3,16.3,3.5
1874,5,22,63.6,46.2,17.6,7.9
1874,5,23,57.3,49.3,14.1,9.6
1874,5,24,65.9,46.8,18.8,8.2
1874,5,25,61.8,51.2,16.6,10.7
1874,5,26,58.8,48.7,14.9,9.3
1874,5,27,64.2,47,17.9,8.3
1874,5,28,64.1,50.4,17.8,10.2
1874,5,29,57,49.3,13.9,9.6
1874,5,30,65.2,49.3,18.4,9.6
1874,5,31,63,54,17.2,12.2
1874,6,1,67,51.9,19.4,11.1
1874,6,2,67.7,53.5,19.8,11.9
1874,6,3,65.7,46.7,18.7,8.2
1874,6,4,66.7,51.8,19.3,11
1874,6,5,73,52.4,22.8,11.3
1874,6,6,64.4,44.9,18,7.2
1874,6,7,63.8,41.9,17.7,5.5
1874,6,8,65.2,45.8,18.4,7.7
1874,6,9,68.5,52.9,20.3,11.6
1874,6,10,69,51,20.6,10.6
1874,6,11,64,53.3,17.8,11.8
1874,6,12,67,39,19.4,3.9
1874,6,13,62.8,34.9,17.1,1.6
1874,6,14,66.8,34.9,19.3,1.6
1874,6,15,68.5,39.9,20.3,4.4
1874,6,16,70.5,43.9,21.4,6.6
1874,6,17,72.2,44.5,22.3,6.9
1874,6,18,74.2,47.2,23.4,8.4
1874,6,19,76,47,24.4,8.3
1874,6,20,65.4,51.9,18.6,11.1
1874,6,21,70.8,48.8,21.6,9.3
1874,6,22,65.2,45.7,18.4,7.6
1874,6,23,65.1,57,18.4,13.9
1874,6,24,62.8,44.4,17.1,6.9
1874,6,25,59.5,45,15.3,7.2
1874,6,26,64.2,43,17.9,6.1
1874,6,27,67.8,50.4,19.9,10.2
1874,6,28,66.2,45.8,19,7.7
1874,6,29,66.8,48,19.3,8.9
1874,6,30,68,54.9,20,12.7
1874,7,1,66.3,57.2,19.1,14
1874,7,2,65.3,57.4,18.5,14.1
1874,7,3,69.7,55,20.9,12.8
1874,7,4,65.5,51.7,18.6,10.9
1874,7,5,62.9,51,17.2,10.6
1874,7,6,65.5,46.2,18.6,7.9
1874,7,7,63.9,50.3,17.7,10.2
1874,7,8,68,54.9,20,12.7
1874,7,9,72.7,57.2,22.6,14
1874,7,10,73,54,22.8,12.2
1874,7,11,66.2,53,19,11.7
1874,7,12,68.6,54.8,20.3,12.7
1874,7,13,64.3,56,17.9,13.3
1874,7,14,67.9,54,19.9,12.2
1874,7,15,67.5,57.2,19.7,14
1874,7,16,70.7,50.6,21.5,10.3
1874,7,17,78.2,56.3,25.7,13.5
1874,7,18,75.9,57.3,24.4,14.1
1874,7,19,77.8,57.3,25.4,14.1
1874,7,20,67,51.1,19.4,10.6
1874,7,21,63.7,54.7,17.6,12.6
1874,7,22,64.8,51.9,18.2,11.1
1874,7,23,67.8,50.8,19.9,10.4
1874,7,24,66.2,53.3,19,11.8
1874,7,25,69.2,44.7,20.7,7.1
1874,7,26,62.1,52.5,16.7,11.4
1874,7,27,63.8,49.9,17.7,9.9
1874,7,28,64.4,44.3,18,6.8
1874,7,29,65.7,46.6,18.7,8.1
1874,7,30,68.8,52.7,20.4,11.5
1874,7,31,68.8,52.6,20.4,11.4
1874,8,1,64.7,54.9,18.2,12.7
1874,8,2,67.4,56.5,19.7,13.6
1874,8,3,62.9,48.5,17.2,9.2
1874,8,4,64.2,63.8,17.9,17.7
1874,8,5,63.2,49.3,17.3,9.6
1874,8,6,66.2,48.9,19,9.4
1874,8,7,65.9,54,18.8,12.2
1874,8,8,62.7,49,17.1,9.4
1874,8,9,61.5,51.1,16.4,10.6
1874,8,10,62.5,52,16.9,11.1
1874,8,11,60.5,49.8,15.8,9.9
1874,8,12,59.8,45,15.4,7.2
1874,8,13,62.4,50.3,16.9,10.2
1874,8,14,58.5,51.8,14.7,11
1874,8,15,61.2,47.4,16.2,8.6
1874,8,16,61.2,48.8,16.2,9.3
1874,8,17,62.4,48.6,16.9,9.2
1874,8,18,62.5,53.2,16.9,11.8
1874,8,19,70.2,50.8,21.2,10.4
1874,8,20,77.5,54,25.3,12.2
1874,8,21,79.9,54.1,26.6,12.3
1874,8,22,79.7,50.5,26.5,10.3
1874,8,23,76.6,49.9,24.8,9.9
1874,8,24,78.8,48.9,26,9.4
1874,8,25,68.4,54.2,20.2,12.3
1874,8,26,68.7,49.1,20.4,9.5
1874,8,27,67.5,54,19.7,12.2
1874,8,28,63.8,46.9,17.7,8.3
1874,8,29,60.5,45.3,15.8,7.4
1874,8,30,60.7,49.1,15.9,9.5
1874,8,31,60.2,50,15.7,10
1874,9,1,65,52.5,18.3,11.4
1874,9,2,63.8,51.4,17.7,10.8
1874,9,3,62.8,47.8,17.1,8.8
1874,9,4,60.5,49.1,15.8,9.5
1874,9,5,57.1,51.1,13.9,10.6
1874,9,6,62.1,51.5,16.7,10.8
1874,9,7,62.8,50.6,17.1,10.3
1874,9,8,59.8,48.5,15.4,9.2
1874,9,9,57.5,43.1,14.2,6.2
1874,9,10,57.9,45.8,14.4,7.7
1874,9,11,60.4,48.8,15.8,9.3
1874,9,12,62.5,44.3,16.9,6.8
1874,9,13,59,40.1,15,4.5
1874,9,14,64.9,42.9,18.3,6.1
1874,9,15,64.5,53.7,18.1,12.1
1874,9,16,57.1,47.5,13.9,8.6
1874,9,17,56.9,38.5,13.8,3.6
1874,9,18,61,50.5,16.1,10.3
1874,9,19,60.3,48.5,15.7,9.2
1874,9,20,61.9,55.3,16.6,12.9
1874,9,21,62.8,50.6,17.1,10.3
1874,9,22,59.3,50.8,15.2,10.4
1874,9,23,62.9,51.9,17.2,11.1
1874,9,24,64.5,41,18.1,5
1874,9,25,66.4,51.8,19.1,11
1874,9,26,64,52.2,17.8,11.2
1874,9,27,63.7,52.7,17.6,11.5
1874,9,28,61.3,48.6,16.3,9.2
1874,9,29,50.5,41.4,10.3,5.2
1874,9,30,57.5,39.1,14.2,3.9
1874,10,1,57.7,33.7,14.3,0.9
1874,10,2,54.4,43.7,12.4,6.5
1874,10,3,55.8,43.9,13.2,6.6
1874,10,4,53.1,39.6,11.7,4.2
1874,10,5,54.7,36.6,12.6,2.6
1874,10,6,47.3,45,8.5,7.2
1874,10,7,51.3,40.1,10.7,4.5
1874,10,8,52.5,32.1,11.4,0.1
1874,10,9,57,46.3,13.9,7.9
1874,10,10,56,44.6,13.3,7
1874,10,11,57.9,46.5,14.4,8.1
1874,10,12,57.6,51.1,14.2,10.6
1874,10,13,57.1,47.2,13.9,8.4
1874,10,14,56.5,45.9,13.6,7.7
1874,10,15,55.5,43.2,13.1,6.2
1874,10,16,56.5,39.4,13.6,4.1
1874,10,17,58.8,49,14.9,9.4
1874,10,18,58.5,49.1,14.7,9.5
1874,10,19,53.4,41.1,11.9,5.1
1874,10,20,54,39,12.2,3.9
1874,10,21,55.7,42.6,13.2,5.9
1874,10,22,51.3,41.3,10.7,5.2
1874,10,23,49.6,35.8,9.8,2.1
1874,10,24,57.3,44.6,14.1,7
1874,10,25,59,42,15,5.6
1874,10,26,56.5,42.4,13.6,5.8
1874,10,27,54,44.3,12.2,6.8
1874,10,28,50.2,39,10.1,3.9
1874,10,29,54.1,37.7,12.3,3.2
1874,10,30,53.2,43.3,11.8,6.3
1874,10,31,52.8,39.7,11.6,4.3
1874,11,1,50.6,43.6,10.3,6.4
1874,11,2,52.6,42.9,11.4,6.1
1874,11,3,55,38.8,12.8,3.8
1874,11,4,57.9,47.9,14.4,8.8
1874,11,5,51.8,36.4,11,2.4
1874,11,6,50.6,33.1,10.3,0.6
1874,11,7,54.6,37,12.6,2.8
1874,11,8,55.6,40.4,13.1,4.7
1874,11,9,61.6,51,16.4,10.6
1874,11,10,53.4,31.7,11.9,-0.2
1874,11,11,55.6,31,13.1,-0.6
1874,11,12,42.3,25.2,5.7,-3.8
1874,11,13,48.8,37.2,9.3,2.9
1874,11,14,49.7,37.9,9.8,3.3
1874,11,15,52,47.1,11.1,8.4
1874,11,16,54.6,43.8,12.6,6.6
1874,11,17,55.1,51.2,12.8,10.7
1874,11,18,54.8,47.5,12.7,8.6
1874,11,19,50.3,41,10.2,5
1874,11,20,44.6,33.8,7,1
1874,11,21,50.8,38.3,10.4,3.5
1874,11,22,52,45.6,11.1,7.6
1874,11,23,50.8,43,10.4,6.1
1874,11,24,51.4,45.1,10.8,7.3
1874,11,25,52.7,39.5,11.5,4.2
1874,11,26,47.4,35.5,8.6,1.9
1874,11,27,47.3,36.6,8.5,2.6
1874,11,28,47.6,41.6,8.7,5.3
1874,11,29,47,36.8,8.3,2.7
1874,11,30,42.7,30.6,5.9,-0.8
1874,12,1,42.1,31.2,5.6,-0.4
1874,12,2,33.7,23.7,0.9,-4.6
1874,12,3,42.9,28,6.1,-2.2
1874,12,4,50.8,29.8,10.4,-1.2
1874,12,5,48.3,43.1,9.1,6.2
1874,12,6,48.5,33.1,9.2,0.6
1874,12,7,43.2,31.9,6.2,-0.1
1874,12,8,51.1,36.9,10.6,2.7
1874,12,9,44.1,31.9,6.7,-0.1
1874,12,10,42.5,31,5.8,-0.6
1874,12,11,47.8,39,8.8,3.9
1874,12,12,44.6,31.4,7,-0.3
1874,12,13,36.5,25.9,2.5,-3.4
1874,12,14,35,24.7,1.7,-4.1
1874,12,15,41.7,30.2,5.4,-1
1874,12,16,36.7,29,2.6,-1.7
1874,12,17,32.4,26,0.2,-3.3
1874,12,18,43,23.2,6.1,-4.9
1874,12,19,43.8,36.4,6.6,2.4
1874,12,20,42.7,36.7,5.9,2.6
1874,12,21,41.5,35.3,5.3,1.8
1874,12,22,38.7,25.9,3.7,-3.4
1874,12,23,42.4,30.8,5.8,-0.7
1874,12,24,43.5,32.1,6.4,0.1
1874,12,25,36.6,28.1,2.6,-2.2
1874,12,26,39.4,28.7,4.1,-1.8
1874,12,27,37.3,23.7,2.9,-4.6
1874,12,28,41.5,29.3,5.3,-1.5
1874,12,29,43.4,31.2,6.3,-0.4
1874,12,30,40.1,29.5,4.5,-1.4
1874,12,31,35.8,30.1,2.1,-1.1
1875,1,1,53.7,34.3,12.1,1.3
1875,1,2,47.8,37.2,8.8,2.9
1875,1,3,50.8,41.5,10.4,5.3
1875,1,4,52.1,40.5,11.2,4.7
1875,1,5,51.3,37.7,10.7,3.2
1875,1,6,51.8,45.3,11,7.4
1875,1,7,46.7,36,8.2,2.2
1875,1,8,48.9,38.5,9.4,3.6
1875,1,9,49.9,44,9.9,6.7
1875,1,10,49.8,40.2,9.9,4.6
1875,1,11,50,32.1,10,0.1
1875,1,12,51.8,46.1,11,7.8
1875,1,13,54.5,47.7,12.5,8.7
1875,1,14,54.9,44.7,12.7,7.1
1875,1,15,52.6,46.1,11.4,7.8
1875,1,16,50.5,42.7,10.3,5.9
1875,1,17,54.1,44.3,12.3,6.8
1875,1,18,53.8,49.9,12.1,9.9
1875,1,19,54.8,46,12.7,7.8
1875,1,20,52.9,39.6,11.6,4.2
1875,1,21,41.2,27.9,5.1,-2.3
1875,1,22,39.7,26.5,4.3,-3.1
1875,1,23,48.4,34.5,9.1,1.4
1875,1,24,49,36,9.4,2.2
1875,1,25,48.9,36,9.4,2.2
1875,1,26,52.8,34.1,11.6,1.2
1875,1,27,53.7,44.7,12.1,7.1
1875,1,28,53.3,42,11.8,5.6
1875,1,29,52.3,39.9,11.3,4.4
1875,1,30,49.7,39.7,9.8,4.3
1875,1,31,52.8,45.6,11.6,7.6
1875,2,1,50.8,42.6,10.4,5.9
1875,2,2,48.2,40.9,9,4.9
1875,2,3,45.2,34,7.3,1.1
1875,2,4,42.5,32.4,5.8,0.2
1875,2,5,47.5,35.2,8.6,1.8
1875,2,6,51.3,38.2,10.7,3.4
1875,2,7,45.3,33,7.4,0.6
1875,2,8,47.7,30.7,8.7,-0.7
1875,2,9,44.5,37.8,6.9,3.2
1875,2,10,47.3,33.4,8.5,0.8
1875,2,11,49.5,36,9.7,2.2
1875,2,12,53.8,42.2,12.1,5.7
1875,2,13,55.2,48.6,12.9,9.2
1875,2,14,52.7,38.9,11.5,3.8
1875,2,15,49.5,34.3,9.7,1.3
1875,2,16,47.4,33,8.6,0.6
1875,2,17,48.9,34.7,9.4,1.5
1875,2,18,45.3,25.4,7.4,-3.7
1875,2,19,43.2,29.6,6.2,-1.3
1875,2,20,36.2,29.7,2.3,-1.3
1875,2,21,42.1,33.4,5.6,0.8
1875,2,22,40.8,30.3,4.9,-0.9
1875,2,23,41.5,28,5.3,-2.2
1875,2,24,35.5,26,1.9,-3.3
1875,2,25,36.5,32.2,2.5,0.1
1875,2,26,42,32.8,5.6,0.4
1875,2,27,39.6,33.4,4.2,0.8
1875,2,28,36.8,32.4,2.7,0.2
1875,3,1,37.6,31.6,3.1,-0.2
1875,3,2,39.5,33,4.2,0.6
1875,3,3,39.1,32.3,3.9,0.2
1875,3,4,39.4,34.2,4.1,1.2
1875,3,5,44.9,37.3,7.2,2.9
1875,3,6,54.5,38.7,12.5,3.7
1875,3,7,55.5,44.1,13.1,6.7
1875,3,8,53.8,43.4,12.1,6.3
1875,3,9,53.3,38,11.8,3.3
1875,3,10,48.6,31.2,9.2,-0.4
1875,3,11,49.5,38.6,9.7,3.7
1875,3,12,41.5,35.5,5.3,1.9
1875,3,13,39.2,34.4,4,1.3
1875,3,14,46.2,35.5,7.9,1.9
1875,3,15,49.4,40,9.7,4.4
1875,3,16,47.6,40.1,8.7,4.5
1875,3,17,45.3,31,7.4,-0.6
1875,3,18,47.3,30,8.5,-1.1
1875,3,19,52.1,42.7,11.2,5.9
1875,3,20,50.3,34.8,10.2,1.6
1875,3,21,51.4,29.3,10.8,-1.5
1875,3,22,52.8,41.6,11.6,5.3
1875,3,23,53.2,37,11.8,2.8
1875,3,24,51.5,41.3,10.8,5.2
1875,3,25,53,42.4,11.7,5.8
1875,3,26,52.6,41.3,11.4,5.2
1875,3,27,52.4,39.6,11.3,4.2
1875,3,28,51.5,37.6,10.8,3.1
1875,3,29,51.7,42.5,10.9,5.8
1875,3,30,52.5,42.5,11.4,5.8
1875,3,31,51.7,43.2,10.9,6.2
1875,4,1,50.4,42.7,10.2,5.9
1875,4,2,51.9,41.9,11.1,5.5
1875,4,3,52.2,43.6,11.2,6.4
1875,4,4,48.6,34.9,9.2,1.6
1875,4,5,46.7,35.1,8.2,1.7
1875,4,6,48.3,33.8,9.1,1
1875,4,7,49.5,33,9.7,0.6
1875,4,8,56,30.6,13.3,-0.8
1875,4,9,59.2,40.4,15.1,4.7
1875,4,10,54,40.5,12.2,4.7
1875,4,11,58.8,39.6,14.9,4.2
1875,4,12,55.4,37.6,13,3.1
1875,4,13,64.2,34,17.9,1.1
1875,4,14,58.8,31.1,14.9,-0.5
1875,4,15,64.9,34.9,18.3,1.6
1875,4,16,62.7,38.3,17.1,3.5
1875,4,17,63.9,39.2,17.7,4
1875,4,18,65.7,37.8,18.7,3.2
1875,4,19,70.3,37.8,21.3,3.2
1875,4,20,71.7,38.5,22.1,3.6
1875,4,21,60.5,48,15.8,8.9
1875,4,22,51.3,37.7,10.7,3.2
1875,4,23,52.7,28,11.5,-2.2
1875,4,24,58.8,30.8,14.9,-0.7
1875,4,25,58.9,32.4,14.9,0.2
1875,4,26,57.7,44,14.3,6.7
1875,4,27,63.3,46.7,17.4,8.2
1875,4,28,60.8,40.6,16,4.8
1875,4,29,61.3,50.1,16.3,10.1
1875,4,30,62.1,46.6,16.7,8.1
1875,5,1,62.5,46.1,16.9,7.8
1875,5,2,62,40.3,16.7,4.6
1875,5,3,65,46.3,18.3,7.9
1875,5,4,58.5,50.1,14.7,10.1
1875,5,5,61,44.3,16.1,6.8
1875,5,6,60.7,48.4,15.9,9.1
1875,5,7,63.5,40.8,17.5,4.9
1875,5,8,65.4,47.6,18.6,8.7
1875,5,9,60.3,48.8,15.7,9.3
1875,5,10,59.7,39.4,15.4,4.1
1875,5,11,68.1,50.1,20.1,10.1
1875,5,12,62.3,53.3,16.8,11.8
1875,5,13,65.5,54.4,18.6,12.4
1875,5,14,74.3,49,23.5,9.4
1875,5,15,61.9,46.4,16.6,8
1875,5,16,64.3,35.6,17.9,2
1875,5,17,62.1,41.4,16.7,5.2
1875,5,18,56.3,43.5,13.5,6.4
1875,5,19,58.3,39.5,14.6,4.2
1875,5,20,59.3,44.9,15.2,7.2
1875,5,21,58.7,45,14.8,7.2
1875,5,22,55.1,39.8,12.8,4.3
1875,5,23,57,42.4,13.9,5.8
1875,5,24,66.9,44.8,19.4,7.1
1875,5,25,61.5,53.4,16.4,11.9
1875,5,26,60.7,48.4,15.9,9.1
1875,5,27,64.5,44,18.1,6.7
1875,5,28,59.3,48.5,15.2,9.2
1875,5,29,57.8,42.1,14.3,5.6
1875,5,30,56.3,43.4,13.5,6.3
1875,5,31,61.9,49,16.6,9.4
1875,6,1,71.3,39.3,21.8,4.1
1875,6,2,74,46.5,23.3,8.1
1875,6,3,75.4,51.1,24.1,10.6
1875,6,4,65.3,52.2,18.5,11.2
1875,6,5,59.7,41.2,15.4,5.1
1875,6,6,64.2,55.3,17.9,12.9
1875,6,7,63.9,51.8,17.7,11
1875,6,8,67,45,19.4,7.2
1875,6,9,61.4,50.1,16.3,10.1
1875,6,10,59.8,47.3,15.4,8.5
1875,6,11,59.1,44.7,15.1,7.1
1875,6,12,59,42.1,15,5.6
1875,6,13,59.5,46.6,15.3,8.1
1875,6,14,60.5,47.8,15.8,8.8
1875,6,15,58.5,42.3,14.7,5.7
1875,6,16,60.5,47.4,15.8,8.6
1875,6,17,59.7,44.2,15.4,6.8
1875,6,18,59,43.2,15,6.2
1875,6,19,62,53.2,16.7,11.8
1875,6,20,60.5,44,15.8,6.7
1875,6,21,60.3,40.8,15.7,4.9
1875,6,22,61.7,44,16.5,6.7
1875,6,23,61.7,53.2,16.5,11.8
1875,6,24,70.5,49.8,21.4,9.9
1875,6,25,63.5,53.3,17.5,11.8
1875,6,26,61.3,44.2,16.3,6.8
1875,6,27,60.5,49,15.8,9.4
1875,6,28,66.2,53.8,19,12.1
1875,6,29,68.5,58.2,20.3,14.6
1875,6,30,65,53,18.3,11.7
1875,7,1,62.5,54.7,16.9,12.6
1875,7,2,59.3,NA,15.2,NA
1875,7,3,64.3,49,17.9,9.4
1875,7,4,64,50,17.8,10
1875,7,5,68.9,55.8,20.5,13.2
1875,7,6,72.7,48.2,22.6,9
1875,7,7,69.3,55.2,20.7,12.9
1875,7,8,68,NA,20,NA
1875,7,9,67.8,50.8,19.9,10.4
1875,7,10,60.2,48.2,15.7,9
1875,7,11,62.9,46.9,17.2,8.3
1875,7,12,63.7,47,17.6,8.3
1875,7,13,62.3,49.7,16.8,9.8
1875,7,14,59.1,53,15.1,11.7
1875,7,15,64.5,51,18.1,10.6
1875,7,16,69.3,47.8,20.7,8.8
1875,7,17,73,45,22.8,7.2
1875,7,18,62,50,16.7,10
1875,7,19,71.5,55.8,21.9,13.2
1875,7,20,69.5,55.1,20.8,12.8
1875,7,21,69.7,54.9,20.9,12.7
1875,7,22,71.3,59,21.8,15
1875,7,23,64.9,NA,18.3,NA
1875,7,24,62.3,45,16.8,7.2
1875,7,25,62.5,43.9,16.9,6.6
1875,7,26,64.3,41.3,17.9,5.2
1875,7,27,68.9,47.8,20.5,8.8
1875,7,28,74,46,23.3,7.8
1875,7,29,73.7,58.6,23.2,14.8
1875,7,30,63.5,52.3,17.5,11.3
1875,7,31,65.7,44.4,18.7,6.9
1875,8,1,69.1,43.7,20.6,6.5
1875,8,2,67.3,50,19.6,10
1875,8,3,67.4,55.1,19.7,12.8
1875,8,4,72.6,57.3,22.6,14.1
1875,8,5,71.2,50,21.8,10
1875,8,6,66.1,50.1,18.9,10.1
1875,8,7,65.8,56.7,18.8,13.7
1875,8,8,73.1,55.1,22.8,12.8
1875,8,9,61.1,56.2,16.2,13.4
1875,8,10,69.5,53.2,20.8,11.8
1875,8,11,72.7,56.8,22.6,13.8
1875,8,12,70.7,NA,21.5,NA
1875,8,13,71.9,59,22.2,15
1875,8,14,67.4,56.3,19.7,13.5
1875,8,15,70.8,56.4,21.6,13.6
1875,8,16,68.9,59.1,20.5,15.1
1875,8,17,70.1,57.4,21.2,14.1
1875,8,18,68.9,52.8,20.5,11.6
1875,8,19,68.1,45.5,20.1,7.5
1875,8,20,67.4,47.8,19.7,8.8
1875,8,21,66.3,52.6,19.1,11.4
1875,8,22,68.3,55.7,20.2,13.2
1875,8,23,66.8,53,19.3,11.7
1875,8,24,66.5,58.9,19.2,14.9
1875,8,25,66.1,57.7,18.9,14.3
1875,8,26,68.3,54.5,20.2,12.5
1875,8,27,62.2,50.5,16.8,10.3
1875,8,28,66.7,50.9,19.3,10.5
1875,8,29,66.8,50.2,19.3,10.1
1875,8,30,62.7,52.2,17.1,11.2
1875,8,31,64.3,55,17.9,12.8
1875,9,1,71.1,58.3,21.7,14.6
1875,9,2,68.8,58.9,20.4,14.9
1875,9,3,66.2,56,19,13.3
1875,9,4,64.5,53.8,18.1,12.1
1875,9,5,64.3,57.5,17.9,14.2
1875,9,6,65.1,51.2,18.4,10.7
1875,9,7,69.5,57.3,20.8,14.1
1875,9,8,62.8,48.3,17.1,9.1
1875,9,9,57.8,42.9,14.3,6.1
1875,9,10,63.8,37.6,17.7,3.1
1875,9,11,69.2,40,20.7,4.4
1875,9,12,71.3,50.1,21.8,10.1
1875,9,13,72.8,45.2,22.7,7.3
1875,9,14,71.9,57.3,22.2,14.1
1875,9,15,66,56.9,18.9,13.8
1875,9,16,65.7,53.5,18.7,11.9
1875,9,17,67.4,54.7,19.7,12.6
