Year,Month,Daily,Max at 9h (°F),Min at 9h (°F),Max at 21h (°F),Min at 21h (°F),Max at 9h (°C),Min at 9h (°C),Max at 21h (°C),Min at 21h (°C),,
1948,1,6,41.1,36,42.8,39.7,5.1,2.2,6,4.3,,
1948,1,7,39.9,36.8,42.2,36.1,4.4,2.7,5.7,2.3,,
1948,1,8,38.6,33.2,42.3,33.8,3.7,0.7,5.7,1,,
1948,1,9,41.8,34,41,38.1,5.4,1.1,5,3.4,,
1948,1,10,39.8,32,49.2,35.2,4.3,0,9.6,1.8,,
1948,1,11,51.4,48.8,49.8,44.8,10.8,9.3,9.9,7.1,,
1948,1,12,45,40.4,47.6,42,7.2,4.7,8.7,5.6,,
1948,1,13,53.2,45.6,51,42.8,11.8,7.6,10.6,6,,
1948,1,14,44.2,38.8,45.8,39.8,6.8,3.8,7.7,4.3,,
1948,1,15,43.6,34.8,43.2,36.8,6.4,1.6,6.2,2.7,,
1948,1,16,39,25.2,33,25.2,3.9,-3.8,0.6,-3.8,,
1948,1,17,43.9,32.9,50.9,40.8,6.6,0.5,10.5,4.9,,
1948,1,18,41.8,34.8,40,34,5.4,1.6,4.4,1.1,,
1948,1,19,35,31.8,36.8,30.8,1.7,-0.1,2.7,-0.7,,
1948,1,20,36,31.4,42,35.1,2.2,-0.3,5.6,1.7,,
1948,1,21,39.4,35.6,46.2,35.8,4.1,2,7.9,2.1,,
1948,1,22,38.5,30.4,44.8,31.7,3.6,-0.9,7.1,-0.2,,
1948,1,23,36.6,31.4,40.1,32.2,2.6,-0.3,4.5,0.1,,
1948,1,24,37.1,26.8,39.7,25.8,2.8,-2.9,4.3,-3.4,,
1948,1,25,38.8,25.4,46,38.6,3.8,-3.7,7.8,3.7,,
1948,1,26,46.6,40.4,48.3,39.6,8.1,4.7,9.1,4.2,,
1948,1,27,40.6,36,48,37.6,4.8,2.2,8.9,3.1,,
1948,1,28,38.2,31.4,43.9,35.6,3.4,-0.3,6.6,2,,
1948,1,29,42.1,32.4,40,36.8,5.6,0.2,4.4,2.7,,
1948,1,30,48.8,33.8,49.2,45,9.3,1,9.6,7.2,,
1948,1,31,46.2,41,50.8,44.1,7.9,5,10.4,6.7,,
1948,2,1,46.4,41.6,51.9,44.2,8,5.3,11.1,6.8,,
1948,2,2,53.7,48.7,52.8,48.7,12.1,9.3,11.6,9.3,,
1948,2,3,49.3,40.8,42.8,36,9.6,4.9,6,2.2,,
1948,2,4,41.8,38.2,48.9,41.2,5.4,3.4,9.4,5.1,,
1948,2,5,43.2,40.7,50,43.2,6.2,4.8,10,6.2,,
1948,2,6,48,37.4,43.4,35.6,8.9,3,6.3,2,,
1948,2,7,51,38.6,52.7,48.1,10.6,3.7,11.5,8.9,,
1948,2,8,52.2,47.8,55,52.2,11.2,8.8,12.8,11.2,,
1948,2,9,54,40.4,50.1,38.4,12.2,4.7,10.1,3.6,,
1948,2,10,52,46.2,50.9,47.8,11.1,7.9,10.5,8.8,,
1948,2,11,48,43.8,51.7,45.1,8.9,6.6,10.9,7.3,,
1948,2,12,47.1,34.4,47.6,34.8,8.4,1.3,8.7,1.6,,
1948,2,13,51.6,43.2,49.8,42.2,10.9,6.2,9.9,5.7,,
1948,2,14,50,46,53.2,49.4,10,7.8,11.8,9.7,,
1948,2,15,50.2,44.8,48.3,44.6,10.1,7.1,9.1,7,,
1948,2,16,47.4,39.8,47.9,41.9,8.6,4.3,8.8,5.5,,
1948,2,17,47,42.9,43.2,39.8,8.3,6.1,6.2,4.3,,
1948,2,18,40,34.8,41.6,33.9,4.4,1.6,5.3,1.1,,
1948,2,19,36.7,29.6,39.9,32.8,2.6,-1.3,4.4,0.4,,
1948,2,20,37,33.8,40.8,33,2.8,1,4.9,0.6,,
1948,2,21,34.2,27,33.2,26.8,1.2,-2.8,0.7,-2.9,,
1948,2,22,33,32,36.6,31.8,0.6,0,2.6,-0.1,,
1948,2,23,35.4,34.8,43.9,34.2,1.9,1.6,6.6,1.2,,
1948,2,24,40.5,29.2,43.7,28.1,4.7,-1.6,6.5,-2.2,,
1948,2,25,39,31.6,41.7,32.1,3.9,-0.2,5.4,0.1,,
1948,2,26,37.3,32.4,46.2,33.6,2.9,0.2,7.9,0.9,,
1948,2,27,40.2,31.2,41.8,31.2,4.6,-0.4,5.4,-0.4,,
1948,2,28,36.4,27.2,51,31.2,2.4,-2.7,10.6,-0.4,,
1948,2,29,45.4,42.4,50,44.6,7.4,5.8,10,7,,
1948,3,1,49.4,45,58.9,45,9.7,7.2,14.9,7.2,,
1948,3,2,51.2,42.4,54.9,44.2,10.7,5.8,12.7,6.8,,
1948,3,3,50.1,38,53.1,42.3,10.1,3.3,11.7,5.7,,
1948,3,4,50.4,43.6,52.2,43.8,10.2,6.4,11.2,6.6,,
1948,3,5,49.5,37,58.1,41.1,9.7,2.8,14.5,5.1,,
1948,3,6,53.2,36.6,53,38,11.8,2.6,11.7,3.3,,
1948,3,7,53.2,48.2,59,53.2,11.8,9,15,11.8,,
1948,3,8,58,54.2,61.3,55,14.4,12.3,16.3,12.8,,
1948,3,9,58.2,42.2,65.3,52.4,14.6,5.7,18.5,11.3,,
1948,3,10,55.8,37.4,58.2,39.2,13.2,3,14.6,4,,
1948,3,11,54.4,30.4,62.8,30.4,12.4,-0.9,17.1,-0.9,,
1948,3,12,57.2,41.4,65.1,42.6,14,5.2,18.4,5.9,,
1948,3,13,59,47.2,63.4,48.7,15,8.4,17.4,9.3,,
1948,3,14,58,40.8,55.6,44.8,14.4,4.9,13.1,7.1,,
1948,3,15,54.2,46,52.4,49.2,12.3,7.8,11.3,9.6,,
1948,3,16,49.2,42,50,42.4,9.6,5.6,10,5.8,,
1948,3,17,43,39,53.1,41.8,6.1,3.9,11.7,5.4,,
1948,3,18,42.4,31.2,50.4,34.8,5.8,-0.4,10.2,1.6,,
1948,3,19,51.2,45.6,54,50.7,10.7,7.6,12.2,10.4,,
1948,3,20,52.1,49.4,55,49.8,11.2,9.7,12.8,9.9,,
1948,3,21,54.2,49.6,50.8,44.8,12.3,9.8,10.4,7.1,,
1948,3,22,46,35.4,50.6,40.2,7.8,1.9,10.3,4.6,,
1948,3,23,48.9,32.4,56.2,42.3,9.4,0.2,13.4,5.7,,
1948,3,24,51.2,37.4,57,42.8,10.7,3,13.9,6,,
1948,3,25,51.8,38,60,43,11,3.3,15.6,6.1,,
1948,3,26,56,45.2,66,49,13.3,7.3,18.9,9.4,,
1948,3,27,62,47.4,60.4,49.7,16.7,8.6,15.8,9.8,,
1948,3,28,55.2,40.8,53.3,45,12.9,4.9,11.8,7.2,,
1948,3,29,52,46.4,52,46.4,11.1,8,11.1,8,,
1948,3,30,47.4,38,51.3,41.2,8.6,3.3,10.7,5.1,,
1948,3,31,47.8,39.8,49.9,42.2,8.8,4.3,9.9,5.7,,
1948,4,1,43.9,41.8,48.3,40.8,6.6,5.4,9.1,4.9,,
1948,4,2,46.2,36.4,41.1,32.6,7.9,2.4,5.1,0.3,,
1948,4,3,39,33.4,47.9,36.9,3.9,0.8,8.8,2.7,,
1948,4,4,45.2,32.4,47.6,35,7.3,0.2,8.7,1.7,,
1948,4,5,43.9,30.4,50,35.8,6.6,-0.9,10,2.1,,
1948,4,6,48.8,41.6,52.9,45.8,9.3,5.3,11.6,7.7,,
1948,4,7,52,45.2,56.4,50.2,11.1,7.3,13.6,10.1,,
1948,4,8,51.8,37.9,49.5,42,11,3.3,9.7,5.6,,
1948,4,9,47.3,37.4,52.3,41.6,8.5,3,11.3,5.3,,
1948,4,10,50.8,40.2,50.8,44.4,10.4,4.6,10.4,6.9,,
1948,4,11,47,31.9,53.8,39,8.3,-0.1,12.1,3.9,,
1948,4,12,52.8,47.1,59,47.9,11.6,8.4,15,8.8,,
1948,4,13,55.5,47.2,54.1,48,13.1,8.4,12.3,8.9,,
1948,4,14,52.8,46.4,58.2,47.8,11.6,8,14.6,8.8,,
1948,4,15,58.2,38,62.2,40.3,14.6,3.3,16.8,4.6,,
1948,4,16,60.4,42.4,62.1,48.3,15.8,5.8,16.7,9.1,,
1948,4,17,60,36.4,54.7,43.2,15.6,2.4,12.6,6.2,,
1948,4,18,51.8,49.2,61.4,49.6,11,9.6,16.3,9.8,,
1948,4,19,61.2,42.4,53.9,44.2,16.2,5.8,12.2,6.8,,
1948,4,20,53.4,44,59.8,45.6,11.9,6.7,15.4,7.6,,
1948,4,21,58.4,43.4,62,46.8,14.7,6.3,16.7,8.2,,
1948,4,22,53.8,51.4,57.4,50.1,12.1,10.8,14.1,10.1,,
1948,4,23,54.2,41.4,53.2,43,12.3,5.2,11.8,6.1,,
1948,4,24,53.2,34.3,58.9,40.2,11.8,1.3,14.9,4.6,,
1948,4,25,57.4,35.6,64.2,41.8,14.1,2,17.9,5.4,,
1948,4,26,64.4,40.4,64.3,45.1,18,4.7,17.9,7.3,,
1948,4,27,60.8,49.2,56.6,50.2,16,9.6,13.7,10.1,,
1948,4,28,54.1,47.4,51.1,47.2,12.3,8.6,10.6,8.4,,
1948,4,29,50.2,35,49.2,39.2,10.1,1.7,9.6,4,,
1948,4,30,47.8,33.6,49.7,36.8,8.8,0.9,9.8,2.7,,
1948,5,1,46.2,37.9,48.9,40,7.9,3.3,9.4,4.4,,
1948,5,2,43.7,34,50.3,38.7,6.5,1.1,10.2,3.7,,
1948,5,3,49.4,32.4,48,38.8,9.7,0.2,8.9,3.8,,
1948,5,4,50,47.2,54.4,48.2,10,8.4,12.4,9,,
1948,5,5,52.6,39.9,55.2,45.4,11.4,4.4,12.9,7.4,,
1948,5,6,55.1,34.8,57.2,40.2,12.8,1.6,14,4.6,,
1948,5,7,56.2,50.4,68,51.1,13.4,10.2,20,10.6,,
1948,5,8,67.4,43.8,62.1,52.8,19.7,6.6,16.7,11.6,,
1948,5,9,61.9,42.4,60.6,53.6,16.6,5.8,15.9,12,,
1948,5,10,57.1,48.2,61.2,48,13.9,9,16.2,8.9,,
1948,5,11,60.8,47,51.8,45.6,16,8.3,11,7.6,,
1948,5,12,52,35.4,59.1,44,11.1,1.9,15.1,6.7,,
1948,5,13,56,49,62.9,52.6,13.3,9.4,17.2,11.4,,
1948,5,14,58.6,49.2,63.9,51.7,14.8,9.6,17.7,10.9,,
1948,5,15,62.1,44.8,72,54.6,16.7,7.1,22.2,12.6,,
1948,5,16,70.4,52,73.4,54.6,21.3,11.1,23,12.6,,
1948,5,17,73.1,49.4,74.3,54.6,22.8,9.7,23.5,12.6,,
1948,5,18,72.6,47.4,77.3,58.7,22.6,8.6,25.2,14.8,,
1948,5,19,75,49.9,74.3,59,23.9,9.9,23.5,15,,
1948,5,20,72.4,49.4,69.4,53.3,22.4,9.7,20.8,11.8,,
1948,5,21,65.1,46.4,74.2,53.4,18.4,8,23.4,11.9,,
1948,5,22,73.9,40.4,61.3,49.7,23.3,4.7,16.3,9.8,,
1948,5,23,58.2,38.8,53,39.9,14.6,3.8,11.7,4.4,,
1948,5,24,47.2,30.6,54,38.4,8.4,-0.8,12.2,3.6,,
1948,5,25,48.1,34.9,56.1,42.4,8.9,1.6,13.4,5.8,,
1948,5,26,51.1,32.2,53.9,40,10.6,0.1,12.2,4.4,,
1948,5,27,54.1,30.8,57.3,47.7,12.3,-0.7,14.1,8.7,,
1948,5,28,53.4,41.2,57.9,46.8,11.9,5.1,14.4,8.2,,
1948,5,29,47,37.4,57.3,43,8.3,3,14.1,6.1,,
1948,5,30,56,41.8,57.8,42.8,13.3,5.4,14.3,6,,
1948,5,31,58,43.4,54.9,45.2,14.4,6.3,12.7,7.3,,
1948,6,1,52.2,45,60.3,49.4,11.2,7.2,15.7,9.7,,
1948,6,2,57.2,44.4,56.1,47.6,14,6.9,13.4,8.7,,
1948,6,3,55.2,42.4,52.1,48,12.9,5.8,11.2,8.9,,
1948,6,4,52.1,42.9,58.7,46.6,11.2,6.1,14.8,8.1,,
1948,6,5,56.5,43.8,55.2,47.6,13.6,6.6,12.9,8.7,,
1948,6,6,54.8,47.4,54.2,47.6,12.7,8.6,12.3,8.7,,
1948,6,7,54.2,48.4,62.2,52.8,12.3,9.1,16.8,11.6,,
1948,6,8,62.4,50.1,63.1,50,16.9,10.1,17.3,10,,
1948,6,9,63.3,40,65,52.8,17.4,4.4,18.3,11.6,,
1948,6,10,62,52.4,59.3,53.6,16.7,11.3,15.2,12,,
1948,6,11,59.3,53.4,64.1,59,15.2,11.9,17.8,15,,
1948,6,12,61.3,56.4,64.2,57.6,16.3,13.6,17.9,14.2,,
1948,6,13,60.2,54.4,70.1,54.8,15.7,12.4,21.2,12.7,,
1948,6,14,66.3,48.8,63.7,54,19.1,9.3,17.6,12.2,,
1948,6,15,60,51.1,57.6,52.9,15.6,10.6,14.2,11.6,,
1948,6,16,56.2,46.4,59.3,51.6,13.4,8,15.2,10.9,,
1948,6,17,53.4,43.4,59.4,51.6,11.9,6.3,15.2,10.9,,
1948,6,18,56.6,49.4,57,50.4,13.7,9.7,13.9,10.2,,
1948,6,19,52.8,51,59.6,52.8,11.6,10.6,15.3,11.6,,
1948,6,20,57.2,47.9,59.2,51,14,8.8,15.1,10.6,,
1948,6,21,58,50.2,60.9,53.4,14.4,10.1,16.1,11.9,,
1948,6,22,58.9,49.4,61.8,50.8,14.9,9.7,16.6,10.4,,
1948,6,23,62,44,63.1,52,16.7,6.7,17.3,11.1,,
1948,6,24,62.2,55.4,61.6,56.4,16.8,13,16.4,13.6,,
1948,6,25,61.8,56.4,64.6,57.2,16.6,13.6,18.1,14,,
1948,6,26,62.8,56.4,62,59.6,17.1,13.6,16.7,15.3,,
1948,6,27,62,50.2,57.9,51.4,16.7,10.1,14.4,10.8,,
1948,6,28,54,49.8,56.6,51.7,12.2,9.9,13.7,10.9,,
1948,6,29,55.4,49.8,57.1,51.8,13,9.9,13.9,11,,
1948,6,30,55,45.2,62.1,48.7,12.8,7.3,16.7,9.3,,
1948,7,1,60.8,48.4,59.8,52.1,16,9.1,15.4,11.2,,
1948,7,2,58.3,51.2,59.6,52.8,14.6,10.7,15.3,11.6,,
1948,7,3,56.3,52.4,63.9,54,13.5,11.3,17.7,12.2,,
1948,7,4,63,56,61.4,56,17.2,13.3,16.3,13.3,,
1948,7,5,59.4,44,59.6,52.8,15.2,6.7,15.3,11.6,,
1948,7,6,58.9,53,63.3,54.6,14.9,11.7,17.4,12.6,,
1948,7,7,62.6,56.2,65.1,57.8,17,13.4,18.4,14.3,,
1948,7,8,59.9,48.4,61.9,53.7,15.5,9.1,16.6,12.1,,
1948,7,9,59,45.6,64.3,51.9,15,7.6,17.9,11.1,,
1948,7,10,62.8,49.2,63.7,52.4,17.1,9.6,17.6,11.3,,
1948,7,11,62,54.6,61.4,54.8,16.7,12.6,16.3,12.7,,
1948,7,12,58.4,53.4,60.1,52.8,14.7,11.9,15.6,11.6,,
1948,7,13,56,51.4,60.2,54.6,13.3,10.8,15.7,12.6,,
1948,7,14,57.1,49.4,58.3,50.6,13.9,9.7,14.6,10.3,,
1948,7,15,56.4,49.4,59.4,51.9,13.6,9.7,15.2,11.1,,
1948,7,16,58.4,50.4,67.3,53.7,14.7,10.2,19.6,12.1,,
1948,7,17,66,53.4,60.7,55.8,18.9,11.9,15.9,13.2,,
1948,7,18,60.4,55.4,70.8,57,15.8,13,21.6,13.9,,
1948,7,19,68.6,54.4,68.1,57.3,20.3,12.4,20.1,14.1,,
1948,7,20,63.8,50.2,65.1,57,17.7,10.1,18.4,13.9,,
1948,7,21,58.5,55.4,61,55.9,14.7,13,16.1,13.3,,
1948,7,22,60.4,46.4,63.6,51.4,15.8,8,17.6,10.8,,
1948,7,23,61.2,44.4,63.7,51.6,16.2,6.9,17.6,10.9,,
1948,7,24,60.4,54.4,67.9,57.4,15.8,12.4,19.9,14.1,,
1948,7,25,64.6,57,72.3,64.6,18.1,13.9,22.4,18.1,,
1948,7,26,70.6,63.1,72.3,64.2,21.4,17.3,22.4,17.9,,
1948,7,27,71.2,45.8,75.6,53.4,21.8,7.7,24.2,11.9,,
1948,7,28,75.4,53.4,83.8,59.8,24.1,11.9,28.8,15.4,,
1948,7,29,82,60.4,87.2,66.3,27.8,15.8,30.7,19.1,,
1948,7,30,85.2,62.2,76.8,62.2,29.6,16.8,24.9,16.8,,
1948,7,31,74.2,61.2,67.2,62.4,23.4,16.2,19.6,16.9,,
1948,8,1,66.3,59.2,65.1,59.8,19.1,15.1,18.4,15.4,,
1948,8,2,64.2,57.4,66.1,58.3,17.9,14.1,18.9,14.6,,
1948,8,3,64.4,56.4,65.7,58,18,13.6,18.7,14.4,,
1948,8,4,64.4,55.4,66.1,58,18,13,18.9,14.4,,
1948,8,5,65.8,53.2,67.4,58.3,18.8,11.8,19.7,14.6,,
1948,8,6,66.4,55.6,68.4,57.9,19.1,13.1,20.2,14.4,,
1948,8,7,67.1,57.3,71.8,59.8,19.5,14.1,22.1,15.4,,
1948,8,8,66.5,53.8,63.1,54.2,19.2,12.1,17.3,12.3,,
1948,8,9,62.5,49.8,59.1,51.1,16.9,9.9,15.1,10.6,,
1948,8,10,58.4,50,62.9,51.5,14.7,10,17.2,10.8,,
1948,8,11,63.2,49.8,65.2,52.8,17.3,9.9,18.4,11.6,,
1948,8,12,60.2,47.9,62.4,51.2,15.7,8.8,16.9,10.7,,
1948,8,13,59.3,46.6,64.2,48.3,15.2,8.1,17.9,9.1,,
1948,8,14,64.2,46.4,63.1,52.8,17.9,8,17.3,11.6,,
1948,8,15,60.2,55.3,58.8,55.4,15.7,12.9,14.9,13,,
1948,8,16,57.2,52.2,62.4,53.1,14,11.2,16.9,11.7,,
1948,8,17,54.2,47.9,61.6,49.8,12.3,8.8,16.4,9.9,,
1948,8,18,57.1,41.9,59.1,47,13.9,5.5,15.1,8.3,,
1948,8,19,58.8,41.6,62.2,46.5,14.9,5.3,16.8,8.1,,
1948,8,20,60.4,50.8,66,55,15.8,10.4,18.9,12.8,,
1948,8,21,60,50.6,65.5,50.5,15.6,10.3,18.6,10.3,,
1948,8,22,59.2,49,61.2,51.6,15.1,9.4,16.2,10.9,,
1948,8,23,55.2,51.8,62.8,53.3,12.9,11,17.1,11.8,,
1948,8,24,60.6,46.2,60.6,46.9,15.9,7.9,15.9,8.3,,
1948,8,25,64.4,53.1,60.8,53.2,18,11.7,16,11.8,,
1948,8,26,58.2,49.1,64.2,51.1,14.6,9.5,17.9,10.6,,
1948,8,27,61.6,43,65,46,16.4,6.1,18.3,7.8,,
1948,8,28,62,50,66,51,16.7,10,18.9,10.6,,
1948,8,29,62.7,59,72.2,61.6,17.1,15,22.3,16.4,,
1948,8,30,68,57,68,57,20,13.9,20,13.9,,
1948,8,31,65.3,57.2,62.2,56.7,18.5,14,16.8,13.7,,
1948,9,1,59.2,52.6,62.6,52.4,15.1,11.4,17,11.3,,
1948,9,2,61.2,55.8,61,55.2,16.2,13.2,16.1,12.9,,
1948,9,3,56,52.8,55.6,52.9,13.3,11.6,13.1,11.6,,
1948,9,4,54.2,50.8,59.3,50.8,12.3,10.4,15.2,10.4,,
1948,9,5,57.9,42,61.2,47.3,14.4,5.6,16.2,8.5,,
1948,9,6,58.4,46.7,59.4,48.2,14.7,8.2,15.2,9,,
1948,9,7,62.1,50.9,64.3,57,16.7,10.5,17.9,13.9,,
1948,9,8,57,50.6,63.8,51.9,13.9,10.3,17.7,11.1,,
1948,9,9,60.4,40.2,64.2,43.6,15.8,4.6,17.9,6.4,,
1948,9,10,60.4,54,61.8,54.4,15.8,12.2,16.6,12.4,,
1948,9,11,57,44,57,45.9,13.9,6.7,13.9,7.7,,
1948,9,12,55,48.2,57,49.3,12.8,9,13.9,9.6,,
1948,9,13,53.5,40.9,61,49.1,11.9,4.9,16.1,9.5,,
1948,9,14,58.8,51.6,64,52.3,14.9,10.9,17.8,11.3,,
1948,9,15,62.1,52.1,59.2,51.9,16.7,11.2,15.1,11.1,,
1948,9,16,58.2,44.3,57.2,50.9,14.6,6.8,14,10.5,,
1948,9,17,55.8,52,62.7,53.3,13.2,11.1,17.1,11.8,,
1948,9,18,59,57.3,66.2,57.8,15,14.1,19,14.3,,
1948,9,19,62.3,54,60.2,55.7,16.8,12.2,15.7,13.2,,
1948,9,20,56.8,43.2,55.1,45.4,13.8,6.2,12.8,7.4,,
1948,9,21,53,31.4,54.3,31.8,11.7,-0.3,12.4,-0.1,,
1948,9,22,64,33.5,61,46.1,17.8,0.8,16.1,7.8,,
1948,9,23,58.2,53.1,61,52.9,14.6,11.7,16.1,11.6,,
1948,9,24,51.8,44,63,50.6,11,6.7,17.2,10.3,,
1948,9,25,58.3,47.8,64.3,53.2,14.6,8.8,17.9,11.8,,
1948,9,26,62,58.3,64.1,59.2,16.7,14.6,17.8,15.1,,
1948,9,27,64,58.4,69,58,17.8,14.7,20.6,14.4,,
1948,9,28,63.1,55.3,63.4,56.4,17.3,12.9,17.4,13.6,,
1948,9,29,58.2,53.2,62.2,53.2,14.6,11.8,16.8,11.8,,
1948,9,30,59,47.7,67.8,49.8,15,8.7,19.9,9.9,,
1948,10,1,60,54.5,65,58,15.6,12.5,18.3,14.4,,
1948,10,2,62.9,59.4,65.9,59.8,17.2,15.2,18.8,15.4,,
1948,10,3,60.7,50.1,61.5,49.9,15.9,10.1,16.4,9.9,,
1948,10,4,54.5,39.1,58.2,40.3,12.5,3.9,14.6,4.6,,
1948,10,5,55.2,40.3,58.2,43.3,12.9,4.6,14.6,6.3,,
1948,10,6,54,45.4,55.9,50.9,12.2,7.4,13.3,10.5,,
1948,10,7,53,49,57,50.3,11.7,9.4,13.9,10.2,,
1948,10,8,55.6,51.9,59,52.6,13.1,11.1,15,11.4,,
1948,10,9,60,57.6,62,58.8,15.6,14.2,16.7,14.9,,
1948,10,10,61,57.6,63,57.7,16.1,14.2,17.2,14.3,,
1948,10,11,58.9,52.6,62.9,55.6,14.9,11.4,17.2,13.1,,
1948,10,12,56,46.3,57.7,47.8,13.3,7.9,14.3,8.8,,
1948,10,13,55.4,49.9,57.8,50.1,13,9.9,14.3,10.1,,
1948,10,14,54,43.6,55,43.3,12.2,6.4,12.8,6.3,,
1948,10,15,51,46.8,54,47.1,10.6,8.2,12.2,8.4,,
1948,10,16,53.2,44.1,53.2,46,11.8,6.7,11.8,7.8,,
1948,10,17,53,43.2,56,48.4,11.7,6.2,13.3,9.1,,
1948,10,18,49.1,38.9,50,37.5,9.5,3.8,10,3.1,,
1948,10,19,45.2,40.1,53.3,40,7.3,4.5,11.8,4.4,,
1948,10,20,51.1,46.7,53,46.6,10.6,8.2,11.7,8.1,,
1948,10,21,56,51.8,56.9,53.2,13.3,11,13.8,11.8,,
1948,10,22,57,54.1,57.3,47.8,13.9,12.3,14.1,8.8,,
1948,10,23,48.2,37.9,55.9,38.2,9,3.3,13.3,3.4,,
1948,10,24,56,53.2,60.9,56,13.3,11.8,16.1,13.3,,
1948,10,25,57.6,37.1,49,38.8,14.2,2.8,9.4,3.8,,
1948,10,26,39,27.6,47.6,28,3.9,-2.4,8.7,-2.2,,
1948,10,27,40,31.6,48.2,40,4.4,-0.2,9,4.4,,
1948,10,28,45.4,39.5,47.3,40.4,7.4,4.2,8.5,4.7,,
1948,10,29,44,36.2,47.6,41.7,6.7,2.3,8.7,5.4,,
1948,10,30,47.9,44.6,52.4,41.7,8.8,7,11.3,5.4,,
1948,10,31,44,33.1,55,43.8,6.7,0.6,12.8,6.6,,
1948,11,1,54.4,53.1,57.3,53.8,12.4,11.7,14.1,12.1,,
1948,11,2,56.2,53.2,57.3,55.6,13.4,11.8,14.1,13.1,,
1948,11,3,56,51.1,54.8,52.3,13.3,10.6,12.7,11.3,,
1948,11,4,53.9,44.6,51.9,43.8,12.2,7,11.1,6.6,,
1948,11,5,45,36.1,49.9,36.6,7.2,2.3,9.9,2.6,,
1948,11,6,42,29,49.9,29.6,5.6,-1.7,9.9,-1.3,,
1948,11,7,45,39.8,47.2,43.2,7.2,4.3,8.4,6.2,,
1948,11,8,45,28.3,48,28.6,7.2,-2.1,8.9,-1.9,,
1948,11,9,41.6,34.8,52.1,39.8,5.3,1.6,11.2,4.3,,
1948,11,10,49.2,40.1,54.2,46,9.6,4.5,12.3,7.8,,
1948,11,11,55.6,50.7,58.3,55.2,13.1,10.4,14.6,12.9,,
1948,11,12,57.3,55.2,59.1,56.2,14.1,12.9,15.1,13.4,,
1948,11,13,59.1,52,59.9,55.2,15.1,11.1,15.5,12.9,,
1948,11,14,58.3,54.1,59.9,57.2,14.6,12.3,15.5,14,,
1948,11,15,58,53.5,54,47.6,14.4,11.9,12.2,8.7,,
1948,11,16,47.6,35.2,54.2,43.6,8.7,1.8,12.3,6.4,,
1948,11,17,50,41.3,50.3,41.8,10,5.2,10.2,5.4,,
1948,11,18,57.8,42.3,51.6,41.8,14.3,5.7,10.9,5.4,,
1948,11,19,57.9,49.3,57.9,47.1,14.4,9.6,14.4,8.4,,
1948,11,20,47.1,41.6,50.9,43.6,8.4,5.3,10.5,6.4,,
1948,11,21,50,44.8,50.9,41,10,7.1,10.5,5,,
1948,11,22,41.2,30.8,50.3,31.8,5.1,-0.7,10.2,-0.1,,
1948,11,23,46.4,38.9,51.7,46.4,8,3.8,10.9,8,,
1948,11,24,47,44.8,52.3,46.8,8.3,7.1,11.3,8.2,,
1948,11,25,51.2,48,53,50.4,10.7,8.9,11.7,10.2,,
1948,11,26,52,48.4,55.4,50.8,11.1,9.1,13,10.4,,
1948,11,27,56.4,51.1,55,52,13.6,10.6,12.8,11.1,,
1948,11,28,53.8,43.4,46.8,42,12.1,6.3,8.2,5.6,,
1948,11,29,52.8,41.9,55,51,11.6,5.5,12.8,10.6,,
1948,11,30,54.9,46.2,54.1,45.7,12.7,7.9,12.3,7.6,,
1948,12,1,49.2,45.1,53.2,48.3,9.6,7.3,11.8,9.1,,
1948,12,2,58,52.7,59.8,54.1,14.4,11.5,15.4,12.3,,
1948,12,3,54.8,51.4,53.6,47.3,12.7,10.8,12,8.5,,
1948,12,4,47.8,33.2,48,33.8,8.8,0.7,8.9,1,,
1948,12,5,53,41.9,52,50.4,11.7,5.5,11.1,10.2,,
1948,12,6,51.8,35.5,45.6,36.6,11,1.9,7.6,2.6,,
1948,12,7,48.2,40.8,47.8,40.5,9,4.9,8.8,4.7,,
1948,12,8,47.1,39.7,45.2,40.8,8.4,4.3,7.3,4.9,,
1948,12,9,43.2,35.6,48,34.8,6.2,2,8.9,1.6,,
1948,12,10,48.1,39.1,51.4,47.2,8.9,3.9,10.8,8.4,,
1948,12,11,52.2,44.1,53.1,43.9,11.2,6.7,11.7,6.6,,
1948,12,12,45.1,39.9,50.9,39.2,7.3,4.4,10.5,4,,
1948,12,13,47,41.9,32.2,45.9,8.3,5.5,0.1,7.7,,
1948,12,14,51.2,46.3,52.1,43.2,10.7,7.9,11.2,6.2,,
1948,12,15,44.4,37.3,43.8,37,6.9,2.9,6.6,2.8,,
1948,12,16,42,36.3,51.1,39.9,5.6,2.4,10.6,4.4,,
1948,12,17,45.1,38.3,49.7,44,7.3,3.5,9.8,6.7,,
1948,12,18,48.9,46,48.8,39.4,9.4,7.8,9.3,4.1,,
1948,12,19,46.7,38,45.9,35,8.2,3.3,7.7,1.7,,
1948,12,20,35.6,25.6,34.9,25.7,2,-3.6,1.6,-3.5,,
1948,12,21,36.3,30.6,45.2,33.2,2.4,-0.8,7.3,0.7,,
1948,12,22,40.3,36.7,40.6,37.2,4.6,2.6,4.8,2.9,,
1948,12,23,39.8,34.2,NA,32.2,4.3,1.2,NA,0.1,,
1948,12,24,NA,37.8,NA,38.1,NA,3.2,NA,3.4,,
1948,12,25,NA,37.9,NA,38,NA,3.3,NA,3.3,,
1948,12,26,NA,44.1,NA,46.2,NA,6.7,NA,7.9,,
